,Subtype,A1CF,A2ML1,A4GALT,ABTB3,ACER2,ACKR3,ACP3,ADAM28,ADGRG7,ADRB2,AGMAT,AGR2,AGR3,AIM2,AKR1B10,AKR1C4,ALPP,AMIGO2,ANG,ANKRD1,ANKRD65,ANXA10,ANXA13,ANXA8,ANXA8L1,ANXA9,APOBEC1,ARL14,ARL4D,ARMC3,ASPHD2,ATP2A3,ATP8A1,BASP1,BATF2,BCAS1,BCL2L14,BCL2L15,BTNL3,BTNL8,C12orf75,C3orf70,C7orf57,C9orf24,CA14,CA2,CAPN14,CAPN5,CAPN8,CAPN9,CASP5,CAV1,CBFA2T3,CCDC74B,CCDC9B,CCL15,CD109,CDA,CDH17,CDX2,CERKL,CFAP157,CFAP210,CFAP300,CFAP43,CFAP45,CFAP54,CFAP57,CFAP61,CFAP70,CFAP73,CFAP91,CHN2,CLDN18,CLDN3,CLEC2B,CLRN3,CNTNAP3,COL4A5,COL4A6,COL7A1,CRACD,CRACR2A,CREB3L1,CST6,CSTA,CTSE,CYP24A1,CYP2C18,CYP2C19,CYP2C9,CYP2S1,CYP3A5,CYP4F12,CYSTM1,DACH1,DCBLD2,DENND2C,DKK1,DLL4,DMBX1,DNAAF3,DNAH7,DNAI1,DNAI3,DNAI7,DRC1,DRC7,DYNC2H1,DYNLT2B,E2F7,EDARADD,EFHC2,ELFN2,ENKUR,EPS8L3,ERN2,FA2H,FAM222A,FAM3D,FAM81B,FAR2,FAT2,FCGBP,FER1L6,FFAR4,FMO5,FOXA2,FOXJ1,FRMD3,FRMD5,FSCN1,FST,FYB1,GALNT8,GATA6,GBP6,GCKR,GFRA1,GINS2,GJB2,GJB6,GMDS,GNA14,GPA33,GPR87,GPRIN3,GPX2,GRIP2,GSDMC,GUCY2C,HCAR1,HCAR2,HCAR3,HEPACAM2,HEPH,HES2,HES6,HHLA2,HMGCS2,HNF4A,HOXB13,HS6ST1,HSD17B2,HTR1B,HYCC1,IFIT1,IFITM10,IHH,IL1A,IL20RB,IL23R,IQGAP2,ITLN1,JPH1,KCNE3,KCNH3,KLC3,KLHDC7B,KLHL32,KLK1,KLK10,KLK6,KRT13,KRT14,KRT15,KRT17,KRT20,KRT4,KRT5,KRT6A,KRT6C,KRT80,KRT86,L1CAM,LCP1,LINC01948,LPAR3,LRRC46,LRRC66,LRRC75A,LRRIQ1,LY6D,LY75,LYPD3,LYZ,MAB21L4,MAK,MAPK15,MCC,ME1,MELTF,MGAM2,MLF1,MLPH,MMP13,MMP7,MNS1,MOGAT3,MT1X,MT2A,MTMR11,MTSS1,MUC13,MUC17,MUC2,MUC3A,MUCL3,MYB,MYBL1,MYO1A,MYO7B,MYOM1,MYRF,MYRFL,MYRIP,NCR3LG1,NGFR,NHERF4,NIPAL4,NMU,NOX1,NPC1L1,NR1I2,NRP2,OAS2,ODAD1,ODAD4,OMP,ONECUT3,OTULINL,PADI3,PCSK5,PDE11A,PDE3B,PELI2,PHACTR3,PHGR1,PIERCE1,PIFO,PIP5K1B,PKP1,PLA2G10,PLAAT2,PLAAT3,PLAAT4,PLAC8,PLCE1,POF1B,POU2F3,PPIL6,PPP4R4,PROX1,PRR29,PRSS12,PRUNE2,PTHLH,PTPN13,PTPRR,PYGL,RAB36,RAB38,RAP1GAP,RAPGEFL1,REG4,REP15,RFLNA,RHCG,RHOV,RNASE7,RNF128,RNF186,RSPH1,RSPH4A,S100A2,S100A8,S100A9,SCNN1G,SCPEP1,SELENOP,SEMA4G,SGK2,SHOC1,SLC17A4,SLC1A1,SLC1A3,SLC26A5,SLC2A9,SLC37A2,SLC39A5,SLC40A1,SLC4A11,SLC6A20,SLC6A7,SLC9A2,SLC9A4,SLC9B2,SMPD3,SNAI2,SPAG8,SPINK1,SPINK4,SRGAP3,ST6GALNAC1,ST6GALNAC2,SULT1B1,SULT1C2,TCF7L1,TFF3,TGM1,TGM2,TLDC2,TLR2,TM4SF20,TM4SF5,TMC5,TMEM139,TMEM169,TMEM38A,TMEM40,TMEM45A,TNC,TNFRSF11A,TNFRSF18,TNNI2,TNNT3,TOX,TP63,TP73,TPH1,TRIM54,TRPA1,TSPAN1,TSPAN8,TTC16,TTLL9,USH1C,VGLL1,VIL1,VILL,VIPR1,VSIG1,VSIG2,VSTM2L,VWA3A,WNK2,WNK4,WNT10A,ZBP1,ZMYND10,ZNF385A,ZNF474
s1,Basal-B,-0.544021940656718,-0.264123818278135,0.236106575810232,-1.24516448923745,-0.571744737708553,-0.426371929327399,-0.82445478769142,1.19756833806248,-0.756200968870385,-0.958223712231248,-0.532873325789468,2.01965667994748,0.638727039631346,0.154866055353283,0.573295523245035,-1.46746127738826,0.611903311590808,1.88790471422274,0.0494261550603007,-0.757495499402981,-1.27258214085685,1.75860896263953,0.0691415774831921,0.302388983145178,0.240211159693599,-0.332615184623144,-0.943899127422145,-0.257871631622559,-0.475450098605805,-1.50635184928555,-0.4423494904337,0.700238461201974,1.0097379660071,0.391493153268935,-0.39622864967858,1.60106804501161,0.135894202520188,0.480676800536704,-0.701699030102163,-0.223239022162306,0.40497937013641,-1.14563166803927,-1.49789498606593,-1.57019360455545,-1.44728782367315,0.250839861662617,-1.37533871393583,1.48098145899032,1.4083847761738,0.178171887837987,-0.967366402710149,0.82538610791228,-1.0618174678141,-0.945669890305646,0.733423817842224,-1.34315866056402,1.51428624561254,0.749955719123995,2.23417006995651,-0.409208811480154,-0.885136129673272,-1.11277808210619,-1.22895989242674,-0.49435363481705,-0.90792993107404,-1.08203497461115,-1.06402422202929,-1.34755378788918,-1.48981995462843,-0.672668807857723,-1.42290757919109,-0.67494420663733,-0.386462116671239,1.15806970633543,-0.542151119361593,-0.452114996893976,0.465722692466173,-0.997684995474296,0.140232644165787,-1.42290757919109,1.02274441878385,0.889562504976382,-0.478848824399013,1.09195682274741,0.452120537843792,-0.489146534592551,2.5163368185525,-0.231591780626298,0.121615346058154,-1.41157443113377,-0.671534070975888,1.35878674610443,1.98614575722409,0.125303038777651,0.96823784260611,-1.0959841023924,1.34113603437667,-0.463684349672897,0.480904533492018,-0.893175213891341,-0.742133105704526,-0.738349891132888,-0.0928034792311431,-1.58494414403931,-1.35201159902735,-1.10791998519396,-1.49789498606593,-1.57019360455545,1.48497393208459,-1.06402422202929,-0.520997745150575,-1.29455424947143,-0.773240886476457,-0.665889707382969,-1.2321486070971,0.957011582173194,1.08802830315217,0.398648423073098,-1.19836631608993,-0.999637076876188,-1.49789498606593,-0.0898374587579346,-1.15891508084341,1.0687959423998,0.173362429308684,-0.982316013742016,-0.191332098577398,0.0801745952633351,-1.62528634950346,-0.243695329351297,-0.358666953781524,1.19965926181441,-0.373159268793148,0.649700716501406,-1.49789498606593,1.05298247064331,-1.19542641825598,-0.911260214426229,-1.1430206891716,-0.952809102501441,0.952667135606074,-1.04663170279304,0.252699780002783,-1.137842636092,-0.303494097962349,-0.260990900789559,0.183970160402335,1.17937684917095,-1.1753904497362,-0.833176617013345,1.03259772272276,-0.0766378714393341,-0.584550948541699,-1.21954159409949,-1.36112584333696,1.14179905110464,-1.14563166803927,-0.952809102501441,-0.0636731289527378,1.04167849896322,1.13698997463411,-1.48981995462843,0.0555178617680937,0.972021419871078,-1.31396188549536,0.519505954474947,1.23533543361129,-1.28340221296799,0.182950236821963,-0.602695090146498,-0.575659267913252,-1.27615361895488,0.941694296384321,-1.31396188549536,0.57950496894462,0.521449183987696,-1.50635184928555,-0.718542811012261,-1.35201159902735,-1.51524918952656,-0.124699603865853,1.16784654059361,1.06297026590013,-0.126253960437759,-1.39545274746828,0.103273981090527,2.44936139550066,-0.0315510791078545,-1.21033463281179,0.468274600047729,2.7630835581677,-1.0618174678141,0.893895645915315,-1.04663170279304,-0.360102868314273,1.22455757069565,-1.18960657278039,-1.35201159902735,-1.28708128810856,-0.147837521053776,-0.671534070975888,-0.943899127422145,-1.13272171478955,0.214909334415654,-0.757495499402981,3.58477722549943,-0.719762970877247,-1.47463760929996,-0.665889707382969,-0.0439528561879194,-0.0162274752061182,0.403212132901617,0.59666022741335,-0.455400894920751,2.02467502027063,0.28124485182085,3.05700156119651,-0.511107715896169,-0.66252627672184,0.490182110932413,1.31430230685115,1.45582788383219,0.553731467136983,1.91221402536488,1.8876270438246,-0.836111898092585,1.24004875171298,1.3608939721828,-0.102778445357104,-0.63086930993139,0.108937337380184,0.991692014879831,0.573094354907691,1.04617788316967,-0.901326132631042,-1.21033463281179,0.352754034964728,-1.26554024605484,-0.298205329115111,0.0852413516429685,-0.608853979013876,-0.456224804614925,-0.16678528375343,0.352212789066982,1.6402335634449,1.50502823734922,-0.867826379757131,-0.793495909595729,-1.44728782367315,-0.667014695737053,0.00530696909070867,-1.0912903660187,1.27073449631182,-0.0641492163632972,0.784086793240288,0.234521809447431,0.0983302616600758,-0.718542811012261,-1.1201589257306,-1.44095170628498,-0.0279165316773162,0.393032234717059,-0.531032820437389,-0.839061446770182,1.04393157371583,0.321819683079623,0.855479987848589,1.20468834198593,1.69305322457674,0.0797833955807095,-1.05525405075008,-1.39545274746828,-0.739608466182016,-1.35201159902735,0.898594239431847,-0.409208811480154,-0.698146115379111,0.43050879902638,0.451410169838877,0.272555112938574,-0.369508184672775,-0.649242117344429,0.720160945579237,0.884806619871835,2.48636535709634,-1.19836631608993,-0.217331617221501,-0.671534070975888,-0.845004004841793,-1.42877327039469,1.12622317224974,-1.08433264232631,-0.530114425573857,-1.46746127738826,-0.649242117344429,-1.31396188549536,-0.696966129608153,-0.608853979013876,0.965149528793946,0.761298465031723,0.497120911079185,-0.304157963774337,-1.49789498606593,-0.821574999883983,0.754545063389706,0.553524948191629,-1.24848669276288,-0.448844566350499,0.136981207767178,-0.663645505213089,1.95195769305513,0.292479352352745,0.57930546939883,-1.14825757400322,-0.197029260875703,-1.40071872625862,0.312167948873654,0.0547085468253631,0.666752245489809,-1.22895989242674,1.96890423730469,-1.40609050375646,-0.580584595397576,-0.0883589680238139,-0.933389248211905,1.60254257206216,1.19450856503674,-0.700512556720731,-0.239435837255953,-1.05962025694207,3.07043495085936,-0.318244146569619,0.124935098606581,0.0441054975951839,-0.55535629634212,2.18987000874428,-0.384227441919885,-0.654744625686887,-0.359384546171251,-1.37533871393583,0.186005793724548,0.202423547788306,-0.00253024663918791,-1.18672590921732,-0.820140175199105,-1.58494414403931,-0.588540820361651,-0.448844566350499,-1.01350369051183,-1.12514393485206,-1.11768592884221,-1.11522570421545,2.32000782932421,2.56010026856686,-1.31797841642939,-1.31396188549536,1.65340034948416,-0.130937103047537,1.66057986831901,1.11976538372247,-0.800396813804861,-0.92820623159264,0.542287075361937,0.461294137714525,-1.49789498606593,0.0445161503658785,-0.306153283071763,-0.0641492163632972,-0.414624261252626,-1.37533871393583,-0.544021940656718,-1.26904464157437
s2,Classical-A,-0.871795622093872,-0.669483261716384,0.890871162974509,-1.48452221530495,0.331256931347954,-0.948608258622541,-0.754857456945061,2.01366484399554,-1.43545432712975,-0.875399182057905,-0.823555053578611,2.86244986664549,1.13581569975863,-0.748980847616922,1.57209217093035,-1.46681542642172,-1.42129071260046,0.0726910501689264,0.473836342549015,-1.36035917543308,-0.920514139247565,2.02948068966936,-0.0215275959851172,-1.0839645207057,-1.15924924259504,-0.149109176654286,-0.751912123687681,0.324017204722101,-1.19194491361016,-1.14682899470753,0.360653373111748,1.59397241006279,0.747870926760432,-0.397700354136188,0.203354428031889,2.1456243583237,0.461946237886868,0.74417987659764,-1.06817210586005,0.0471609721385925,1.2072396566951,-1.01888049407972,-1.45055961957933,-1.43545432712975,-1.08934494208616,1.91642932830607,-1.52644666699346,1.97361442431964,2.27943108827687,0.9105996104922,-1.46681542642172,0.883157311411139,-0.78202433335444,-1.39521713875372,0.372080034282304,-0.709338962033452,0.088084732007991,-0.342134450259267,1.84667657158596,-0.646721836066343,-1.04292484048743,-1.10585900570351,-1.55295048044301,-0.528946000519725,-0.74026986580097,-1.13474443405507,-1.43545432712975,-1.40791662743325,-1.39521713875372,-0.384211019006961,-0.639311719104788,-0.348440856989537,-0.0385354690833693,2.85720910130859,-0.619960211226229,-0.535192967976487,0.633020236798838,-1.00042064525757,0.118710871683781,-1.07864331444054,1.35486965375224,1.19855809956961,-0.461980495438122,1.98855691455765,-1.28322475403947,-0.649211091422723,3.39010463900478,-1.55295048044301,1.30379856304256,-0.850632508456208,0.685301174663591,2.20477387763607,2.53404768414491,0.709367295343276,1.93125539644412,-0.969593610727704,0.359500548400423,-1.00497475936017,0.766045543814311,-0.508539533622861,-1.22741774415136,-1.07337969443407,-0.249782637937233,-1.45055961957933,-1.25032830969877,-1.22006985927206,-1.52644666699346,-1.46681542642172,1.74096147922103,-1.12882085799346,-0.578430706649081,-1.19194491361016,-1.01888049407972,-0.654218925652721,-1.3715028052281,2.00139520732746,1.83526513408734,0.969667642695106,-1.14074623149798,0.331256931347954,-0.622347522615773,-0.693092522425706,-1.58755026935031,1.1299542922959,1.93080671546032,-1.00497475936017,1.13581569975863,0.561560907625783,-1.58755026935031,-0.123488503008171,-1.27471801229254,0.709367295343276,-1.00956884842843,0.478244486411609,-1.42129071260046,1.42536456698576,-1.34962443693331,-0.37922094701512,-0.569551644234353,-0.641772231640096,0.928239795990926,-0.766782477348433,1.54073367990431,-1.07337969443407,-0.028480995929304,-0.571760108573983,-0.200807376775,2.18161549831018,-0.961101992025105,-1.42129071260046,-1.34962443693331,-0.610498421021373,-1.5041408530528,-1.55295048044301,-1.23490507570255,1.60557613516689,-1.58755026935031,-0.991428986288713,0.383326102758895,0.33723423004689,1.32337956947018,-0.717623206736024,0.378848978488131,1.83173968494176,-0.890043627514166,-0.404547201660338,0.29176390134039,-1.16559310810217,0.781537945206541,-1.48452221530495,-0.77283346111104,-1.34962443693331,1.34983680463751,-1.32922861099934,-0.24567977252415,1.36553666716606,-1.33925880669207,-1.10029034666008,-1.31950504508731,-1.46681542642172,-0.414949345975477,1.62234082369902,-0.682490365656158,2.17366571182533,-1.52644666699346,0.0726910501689264,2.60366481990554,-1.52644666699346,-1.40791662743325,-1.36035917543308,-1.16559310810217,-1.55295048044301,0.275071028786011,-1.13474443405507,-0.965331144763313,0.859789869517173,-1.38310289801277,-1.17856586522243,-1.29194096836984,0.347281735652208,-0.411464127302723,-1.14682899470753,-0.672063382992791,0.204790456732019,0.171754178903312,3.74306910826453,-0.465738626663398,-1.38310289801277,-1.03317081453918,0.418695193182768,-0.560791671322273,0.552378716492198,0.494655721298933,-1.02836300596318,2.52861344195623,-1.33925880669207,2.2144618681103,0.0390460602762714,-0.28640311716608,0.651259096225227,2.03598738462198,1.43580647961644,1.22343285769158,1.55680074440557,2.33100810488068,-1.05791914626774,2.31043586645319,4.64078049857025,0.176995440660541,-0.93639295980945,1.3928211979959,1.2534406234848,1.26798565924324,1.29715072508317,-0.807239399341957,-1.31950504508731,-0.370984845223939,-0.857601659551556,0.454917614246785,-1.58755026935031,0.221799653995069,-0.0910923208543832,1.10945678723332,0.733332591302021,1.34068755908875,1.26587944401035,-1.11719814721273,-1.11719814721273,-1.27471801229254,0.339017665718282,-0.301024128686878,-1.67124359972719,1.24680602643055,0.0683547396332964,-0.229507886906405,0.768000557048217,0.218289565568312,1.28366695939995,-1.30088154257962,-1.25828113340459,0.580847955655008,-0.788229922337258,0.560256378530854,-0.775881657683227,1.04881691061004,1.36029413241214,1.86264941937933,1.29901215330401,1.13562109085087,-0.028480995929304,-0.978221084642548,-1.3715028052281,-0.674654057059239,-1.32922861099934,0.926417010270026,-0.401115111842662,-1.39521713875372,0.582959135647021,0.175501891709248,-0.159868209948679,-0.123488503008171,-0.70116310779106,1.16610434706349,1.67536473936881,3.3333084874001,-1.15299563447835,-0.262239770108863,-1.33925880669207,-0.326618785103858,-1.48452221530495,0.77383371647458,-1.03802439166097,0.116276539595856,-1.42129071260046,-0.948608258622541,-1.39521713875372,-1.09478628654084,-1.45055961957933,0.543076809682164,0.825196554624679,1.14682184718723,-0.385882570083798,-1.25828113340459,-0.800835871900677,1.82210352728733,0.163438709444255,-1.07864331444054,-0.743159865740006,-0.651710093081257,-0.0738411402237539,2.09926465119021,0.475798884012733,1.46317575439638,-1.55295048044301,0.516274472830495,0.205507381483653,0.643941941677418,0.721971156413535,-0.172021181707554,-1.18520249653708,2.60441630960248,-1.00042064525757,-0.25529136784241,1.80028244209555,-0.601173247252811,1.0945655702971,1.57872671635372,-0.448990745630257,1.31023275200968,-0.965331144763313,2.0268501572296,0.446288587607171,-0.0738411402237539,-0.345280362636823,0.919079061155508,2.24064504363276,0.174753934292701,-1.05287099563089,0.128365213597135,-1.67124359972719,-0.375914506698215,-0.0274834263334627,1.09394692450962,-1.11149424420521,0.189565029000216,-1.5041408530528,-0.382543578917905,0.451883993888822,-1.10029034666008,-1.09478628654084,-0.482916902100992,-1.55295048044301,2.82682583786286,2.87345434491477,-1.34962443693331,-1.27471801229254,1.94446097445999,-1.22006985927206,1.29481711372436,2.13021090177113,0.435482859795515,1.02263498568333,1.7286541448995,0.742832935991692,-1.04292484048743,0.273770562265372,-0.129229240700229,0.0718259180584682,-0.535192967976487,-1.30088154257962,-0.429073215627852,-1.58755026935031
s3,Basal-B,-1.11097552478034,0.040818284911771,0.377213782878054,-0.432994118786015,-0.407314344659369,-1.08525107788141,-0.40466724759349,1.21865889597052,-1.52152446961827,-1.25072739304633,-1.12896909670448,2.81519461063789,1.03071022631472,-0.79817696151195,-1.05691809189957,-1.32708733292575,-1.50235365981575,0.566095343774395,-0.121022204442369,-1.30442616660848,-0.947789627467491,1.29543360071213,-0.876400684666392,0.447697996703078,0.0667533504222868,0.15426810363789,-1.32708733292575,0.0956419134983698,0.227376876943074,-0.668926125403663,0.0518544747250443,1.39387296733712,0.0138949510487274,-0.442707822139602,-0.148689978604321,2.00892657406145,-0.558446692288266,0.993162877071786,-1.36027893094957,-1.17238130571168,0.960494200056165,-1.19321608462817,-0.88484017439789,-0.795740911187785,-1.40858316690892,0.695711202220425,-1.3785053664706,1.80434354030722,1.60901847575514,0.492579330531932,-1.4562628224125,0.27342138104257,-1.13824631140963,-1.2698873253749,1.15311720475459,-1.52152446961827,0.553677919257053,0.419271037446166,-0.257890679652258,-1.05691809189957,-1.12440246994486,-0.731249678862344,-1.00829673034319,-0.636174574795952,-0.508770346497232,-0.285058320888271,-0.742275298725743,-1.07290174235683,-1.25072739304633,-0.469806457660233,-0.442707822139602,-0.301889226024744,-0.818034112825062,0.420902942373789,-0.372423809384607,-0.724728066008529,-0.321477102949562,-0.243131629035465,1.44382915910276,-0.538769032209792,0.85451120415694,0.0872286376111701,-0.220557234764311,1.43225984727155,0.394757538615022,0.0714288469497625,3.06413396895865,-0.441311513097409,0.324642493256416,-1.40858316690892,-0.229703394810648,0.241138535185721,2.09958913631983,0.213343953693709,1.395343492703,-0.649456351533159,0.874488214605387,-0.596141751154866,-0.501097455830032,-0.571902341752786,-0.818034112825062,-0.828219206438344,0.117808760045771,-0.910946124135488,-0.970500869480564,-0.664983902785414,-0.941473483238651,-0.987341101858033,0.773785759854165,-0.742275298725743,-0.341642199677387,-0.929057623991359,-0.813006963533441,-0.293983459211633,-1.01547666685885,1.45260374302075,1.3360975409039,1.52814992661311,-0.835976013411413,0.0545868107166261,-0.53554610681182,-0.493512433251032,-1.54429286536508,1.12921398063504,0.479558101983545,-1.04912007044972,-0.350121743563558,0.41188102894573,-0.0550939168846989,-0.731249678862344,-0.492005783383359,0.998830480654182,-1.13358327016955,0.0174967043518012,-1.17749144253342,0.54379266418733,-1.44325721130734,-0.760340887451128,-0.726894270112127,-0.493512433251032,0.742735225264506,-1.10224024254879,0.879235577019309,-0.571902341752786,-1.39813455978937,-0.387709250301004,0.368058355646943,1.33164022743811,-0.947789627467491,-0.496536036756181,-1.48548471340614,-1.06086454175389,-1.52152446961827,-1.54429286536508,-0.983929473493277,-0.00587882373683072,-1.50235365981575,-0.659116337768358,-0.391585081007045,-1.2266675198391,0.793683636101081,-1.64582928144826,0.349838071105701,0.109656059066025,-1.19321608462817,-0.403347579520577,0.309563323496762,-0.297360504301377,-0.244175452412728,-0.88484017439789,0.16426673692531,-1.50235365981575,0.84193571877828,-1.57400245500477,-0.769579265015993,0.11531020603448,-1.39813455978937,-0.88484017439789,-1.20958275562736,-1.36923466360257,-0.838584714815657,1.30999386891351,0.688734735580274,0.231639630752471,-1.54429286536508,0.223088445812941,4.20060111162216,-1.57400245500477,-1.04912007044972,0.0545868107166261,1.88282103156508,-1.2765155756823,0.949461224184066,-0.518096937653822,-0.740054249536901,0.312415044925844,-1.04144435795172,-1.52152446961827,-1.35160935235011,-0.390290671056645,-0.896292807693146,-1.12896909670448,-1.3785053664706,0.338952804758724,0.382393266907002,1.83744992943986,-0.899192846801356,-1.19859684143622,-0.432994118786015,0.00150959916204493,-0.563460065258864,1.07052602116017,0.035234880716045,-0.00960228064869895,2.26433041359891,-1.50235365981575,2.1827735987671,-0.0527083946291558,-1.52152446961827,0.1536755422711,0.852281666280034,1.14081661368321,0.694043025162542,2.04932683400996,-1.09793422491905,1.44657051394783,1.64468835507679,4.71959481909043,-1.07290174235683,-0.849138308884162,0.0943540493317344,-0.34768823783032,0.366301084889175,2.06728556755204,-1.11540686435787,-1.3785053664706,-0.469806457660233,-0.783707611623859,-1.06086454175389,-1.50235365981575,-0.0487504299301108,-1.48548471340614,0.789065485081814,-0.113190584247428,1.81741926834075,0.846677360359389,-0.722569447541348,-0.587380366307865,-1.4310569946248,-0.846481837458761,-0.481553859306842,-0.815515178970212,0.491103119910422,0.429812463837909,-0.244175452412728,-0.233807464930448,0.393064784414137,-1.25072739304633,-0.882013010627057,-0.504155945411165,0.0872286376111701,1.35053559811219,-0.0456000255148337,-0.851807046837992,1.35587603321633,1.15999042359085,1.35087053920547,0.954514825867583,1.31505632780021,0.202357901783768,-0.85448818563051,-1.12440246994486,-0.382575729118921,-1.30442616660848,0.645983988927541,0.0660828932517234,-0.693113066156769,0.54550677711713,0.403161702776823,0.654269767245871,0.0720942604513247,-0.925997309783163,0.931688395523044,1.21973122971464,-0.487506241340206,-1.32708733292575,-0.957404998610309,-1.3881250902568,-0.263239196127931,-1.57400245500477,0.796102365842969,-1.36027893094957,0.148917166096616,-0.997712479306903,-0.716138510546949,-1.31179721961081,-0.987341101858033,-0.873615195202151,0.11531020603448,-0.20656555429238,0.745331488779531,-0.43991810429886,-1.31179721961081,-0.674886087472315,0.204016663095988,-0.472723947179521,-1.3785053664706,-1.04912007044972,-0.697236636848211,-1.4562628224125,1.46870206393648,1.19590097412336,0.0573086296976592,-1.32708733292575,-0.271884072997401,-1.09793422491905,0.35611202471435,0.485912281812907,-0.385137629090874,-1.06484350110287,1.35008876728713,-1.02275976290753,-0.300754241206665,1.4063810037905,-0.674886087472315,-0.587380366307865,0.464380776360117,-0.760340887451128,2.30817099001693,-0.977172279241563,2.9488172641955,-1.08944056040831,-0.402030484166696,-1.57400245500477,-0.617667734689358,1.88063250311793,-0.583908752477313,0.210613302319659,-0.455407273082228,-1.47025280534924,1.48389162101454,0.884592504569848,0.537587680211147,-1.2765155756823,0.289765387541156,-1.54429286536508,-0.321477102949562,-0.771911089855384,-0.735636169135299,-1.20958275562736,-1.50235365981575,-1.54429286536508,2.69749174165144,2.23219133702942,-1.34320128295875,-1.25072739304633,1.71524096365856,-0.490502545799718,-0.424778423200371,1.90263888215512,-0.625006356200554,0.705365702450433,1.41847211256779,0.847801724620864,-0.795740911187785,0.396867860058041,-1.03014981776607,-0.199674136621709,-0.691061448530071,-0.472723947179521,-0.729068120560931,-1.3881250902568
