,Subtype,A2ML1,ABCC8,AIM2,AKR1B10,ALB,AMBP,AMY2A,AMY2B,ANKS4B,ANXA10,ANXA13,ANXA8,ANXA8L1,APCS,B3GALT5,BRSK2,BTNL8,C11orf86,C16orf74,C6,CAPN8,CAPN9,CASR,CAV1,CCL15,CDH17,CDH26,CDHR2,CDHR5,CEACAM5,CEACAM6,CEL,CELA3A,CHGA,CHST6,CIDEC,CLCN1,CLDN10,CLDN18,CLRN3,COL7A1,CPA1,CPA2,CPB1,CRP,CST6,CTAGE3P,CTNNA2,CTNND2,CTRB1,CTRB2,CTRC,CTSE,CUZD1,CYP24A1,CYP2C18,CYP2C19,CYP2C9,CYP4F3,DLK1,DSC3,DSG3,DUOXA2,EDN3,EPS8L3,EREG,ERN2,ERP27,F11,FAM3D,FAM83A,FAT2,FER1L6,FGA,FGFBP1,FGG,FST,FXYD2,G6PC2,GBA3,GCG,GJB5,GJB6,GP2,GPR87,GRP,GSDMC,GSTA2,HABP2,HCAR2,HMGA2,HPN,HSD17B2,IGHA1,IGHA2,IGHG1,IGHG2,IGHG3,IGHG4,IGHV1-18,IGHV3-15,IGHV3-23,IGHV3-30,IGHV3-33,IGHV3-7,IGHV3-74,IGHV4-39,IGHV4-59,IGHV4-61,IGKC,IGKV1-12,IGKV1-17,IGKV1-5,IGKV3-11,IGKV3-15,IGKV3-20,IGKV3D-20,IGKV4-1,IGLC3,IGLL5,IGLV1-40,IGLV1-51,IGLV2-11,IGLV2-14,IGLV2-23,IHH,IL1A,IL20RB,IL31RA,INS,ITGB3,ITLN1,IYD,JCHAIN,KCNJ16,KCNK16,KIF1A,KIRREL2,KLC3,KLK1,KLK13,KRT13,KRT14,KRT16,KRT17,KRT4,KRT5,KRT6A,KRT6B,KRT6C,KRT81,LOC389602,LRRC66,LY6D,LYPD3,MAT1A,MSLN,MSMB,MUC16,MUC17,MUC3A,MUCL3,MYO1A,MYO7B,MZB1,NEUROD1,NIPAL4,NKX2-2,NOX1,NPC1L1,NPSR1,NR1I2,NRG1,ONECUT1,ONECUT2,PADI3,PAH,PDIA2,PGC,PHGR1,PHYHIPL,PIWIL1,PKHD1,PKP1,PLA2G10,PPY,PRSS1,PRSS3,PSAPL1,PSMC1P2,PTHLH,REG1A,REG1B,REG3A,REG4,RFX6,RFX8,RGS7,RHCG,RIMS2,RNASE7,S100A2,S100A9,SCAND3,SCEL,SCGN,SCTR,SERPINA4,SERPINA5,SERPINA6,SERPINB3,SERPINB4,SFRP5,SFTA2,SLC16A12,SLC17A4,SLC28A2,SLC2A2,SLC30A2,SLC30A8,SLC38A3,SLC39A5,SLCO1B3,SMPD3,SPINK1,SPINK4,SPRR1A,SPRR1B,SPRR3,SST,SULT1B1,SULT1C2,TFF1,TGM1,TLDC2,TM4SF20,TM4SF4,TM4SF5,TMED6,TMEM132C,TMEM253,TMEM40,TMPRSS6,TNC,TP63,TRIM31,TTR,UCA1,UGT2A3,XG,ZBED2
s1,Progenitor,-0.264123818278135,-0.942133895135042,0.154866055353283,0.573295523245035,-1.05525405075008,-0.935127443989529,-0.0100098745050135,1.36019222227225,0.0754664114934074,1.75860896263953,0.0691415774831921,0.302388983145178,0.240211159693599,-1.03188004871712,0.25855889498954,-1.26206811658054,-0.223239022162306,-1.07294882343787,-1.29835039426278,-0.308822438684619,1.4083847761738,0.178171887837987,-0.988028684353624,0.82538610791228,-1.34315866056402,2.23417006995651,-0.896421953473338,0.703961890888769,0.217186533178444,3.52427951221419,3.43031377838327,0.583682175182082,-0.729608731933631,-1.04663170279304,-0.843512880475019,0.0910445826201069,-1.06402422202929,0.000527531282711608,1.15806970633543,0.465722692466173,1.02274441878385,0.220104097411708,-0.687602728768489,0.903909693708917,-0.453756002691759,0.452120537843792,-1.40071872625862,-1.41157443113377,-1.05743248531962,-0.298864282158019,0.274361368722039,-0.193605566801626,2.5163368185525,-0.867826379757131,-0.231591780626298,0.121615346058154,-1.41157443113377,-0.671534070975888,0.266198317606936,-1.57019360455545,-1.34315866056402,0.111565409014811,-0.619246733854374,-0.0546860021507246,0.957011582173194,-0.07857833758544,1.08802830315217,-0.672668807857723,-1.0959841023924,-0.999637076876188,-0.479701124177603,-1.15891508084341,0.173362429308684,-0.743399192812109,-1.19836631608993,-0.792124894972939,-0.373159268793148,-1.10791998519396,-1.50635184928555,-1.11277808210619,0.0683471342018963,-0.209723781889279,-1.04663170279304,1.16228849259429,-0.260990900789559,-0.41851825779123,-0.833176617013345,-1.11034289653975,-0.264752050562035,-0.584550948541699,1.40548258606758,-1.07747123876436,0.972021419871078,2.3092102931551,0.534699890549373,1.85828066208374,0.362429607397176,1.08823026825241,-0.940374151655235,-0.550610643673869,-0.954608164258426,-1.04025823842551,-0.70646681898045,-0.458702417861792,-0.904618656550948,-0.749767762151884,-0.546837854669784,-0.0135563185286305,-0.803178859886217,2.28102265126808,-1.09363161853809,-0.0997715686752213,-1.02159220311789,-0.595580618463792,-1.14825757400322,-0.264752050562035,-0.615070177218497,-0.0416402924206978,-0.246140725962734,0.244293111303281,-0.821574999883983,0.844651020161203,-0.756200968870385,-0.222646093664908,-0.789391907519337,0.182950236821963,-0.602695090146498,-0.575659267913252,-1.36112584333696,-0.50400351472233,-0.243085280367295,-1.31396188549536,-0.170083879520224,0.879353084861681,-0.866277511825852,-1.54547395048817,-0.933389248211905,-1.35201159902735,-0.718542811012261,-0.124699603865853,-1.31797841642939,-0.126253960437759,-1.39545274746828,1.16146494709607,2.44936139550066,-1.21033463281179,0.468274600047729,2.7630835581677,0.322383541079402,-1.0618174678141,0.394568135710324,-0.846498821200843,-0.147837521053776,-1.13272171478955,-0.757495499402981,-1.42290757919109,1.40785794126991,-1.60245288885242,2.21349427829334,1.8876270438246,1.24004875171298,1.3608939721828,0.108937337380184,0.991692014879831,-1.19250662496484,-1.25862745056833,0.0852413516429685,-1.52466247486499,-0.456224804614925,-0.16678528375343,-1.58494414403931,0.352212789066982,-1.42290757919109,-0.864732657958046,0.554556971140961,-1.0912903660187,-1.29835039426278,-0.587541130788314,-1.47463760929996,-0.718542811012261,-1.22579616447217,-0.570769641305515,0.950849473936903,0.393032234717059,-0.531032820437389,-0.777239681271444,1.57211565298499,0.966338851543299,-1.27258214085685,-1.27975999063703,-0.698146115379111,1.72831086364089,0.30643124176184,0.441633216808347,2.48636535709634,-1.37533871393583,-1.16983061887025,-1.11034289653975,-0.671534070975888,-1.1753904497362,-1.42877327039469,-0.649242117344429,-0.696966129608153,-1.57019360455545,0.904297149609404,-1.35201159902735,-0.74593895893928,0.167132461406477,-0.00516139932798604,-1.09363161853809,-1.44095170628498,-1.60245288885242,-0.836111898092585,-0.155357220245634,-1.23536285085198,-0.821574999883983,-1.58494414403931,-1.49789498606593,-1.10311035346915,-1.25521747853337,-1.36578804636649,-0.663645505213089,-1.58494414403931,0.0547085468253631,1.96890423730469,-1.40609050375646,-1.68045371112196,-1.57019360455545,-1.60245288885242,-0.96004029054133,1.60254257206216,1.19450856503674,0.361628106731829,-1.05962025694207,-0.318244146569619,0.0441054975951839,-0.34165967514987,-0.55535629634212,-1.45380684301224,-1.48981995462843,-1.27258214085685,-1.37533871393583,-1.21954159409949,0.202423547788306,-0.448844566350499,0.951092084246186,0.0921997578094806,-0.96004029054133,0.320125533664776,-1.30999227833699,-0.963691290670506
s2,Progenitor,-0.669483261716384,0.205507381483653,-0.748980847616922,1.57209217093035,-0.215008887840478,-0.151485739885949,-1.43545432712975,0.400958195709437,0.627099873048687,2.02948068966936,-0.0215275959851172,-1.0839645207057,-1.15924924259504,-1.43545432712975,1.01943695168828,-1.33925880669207,0.0471609721385925,-0.791356773659768,-1.55295048044301,0.863785284891724,2.27943108827687,0.9105996104922,1.02672585325201,0.883157311411139,-0.709338962033452,1.84667657158596,-1.13474443405507,1.51770776701592,1.54018079132725,3.45098325695336,3.92707075461299,0.517661883297585,-1.31950504508731,-0.664354299513614,-0.807239399341957,0.796076247755006,-0.384211019006961,1.30117772075912,2.85720910130859,0.633020236798838,1.35486965375224,-0.797659550594001,-1.12882085799346,-0.443499854281268,-1.07864331444054,-1.28322475403947,-0.486795146800908,-1.32922861099934,-0.901278657680388,-1.02836300596318,-0.646721836066343,-1.04292484048743,3.39010463900478,-1.19879771488328,-1.55295048044301,1.30379856304256,-0.850632508456208,0.685301174663591,0.596324793042516,-1.55295048044301,-0.986989836159913,0.379410161689112,-0.674654057059239,0.678326258289207,2.00139520732746,-0.908894231402661,1.83526513408734,-1.02836300596318,-0.961101992025105,0.331256931347954,-0.578430706649081,-1.58755026935031,1.93080671546032,-1.2057658465443,-0.317475713131759,-1.43545432712975,-1.00956884842843,-0.263637899233359,-0.78511917170703,-0.0497644302222698,-1.00956884842843,0.243182830261482,-0.766782477348433,0.41550297241073,-0.571760108573983,0.00180320217521433,-1.42129071260046,-1.38310289801277,0.234981761150694,-1.5041408530528,-0.217622567776213,-0.430859708341065,1.83173968494176,1.15292736241056,-0.556455272405118,-0.454526966072663,-1.31950504508731,-1.02836300596318,-1.55295048044301,-1.58755026935031,-1.52644666699346,-1.38310289801277,-1.25032830969877,-1.31006323908158,-1.58755026935031,-1.40791662743325,-1.46681542642172,-0.654218925652721,-1.24253924035242,0.913525773491479,-1.58755026935031,-0.826872581828337,-1.30088154257962,-1.43545432712975,-1.48452221530495,-1.22006985927206,-1.24253924035242,-1.38310289801277,-0.170796278805259,-1.17203073550962,-1.55295048044301,-0.228177162981432,-1.43545432712975,-1.21285464072364,-1.40791662743325,0.781537945206541,-1.48452221530495,-0.77283346111104,-1.10029034666008,1.3857195756847,-1.01420378992049,-1.32922861099934,0.38666556020032,0.0525194515143236,-0.666913598382073,-1.3715028052281,-0.861117739001618,-1.14682899470753,-1.10029034666008,-0.414949345975477,-1.52644666699346,2.17366571182533,-1.52644666699346,0.647802419542315,2.60366481990554,-1.40791662743325,-1.36035917543308,-1.16559310810217,-0.284957995243133,-1.55295048044301,-1.55295048044301,-0.126927271885458,0.347281735652208,-0.672063382992791,0.171754178903312,-1.58755026935031,2.44288882247597,1.6231294368509,2.40939994418605,2.33100810488068,2.31043586645319,4.64078049857025,1.3928211979959,1.2534406234848,-1.38310289801277,-1.2057658465443,-1.58755026935031,-1.03317081453918,-0.0910923208543832,1.10945678723332,0.753870007921625,0.733332591302021,-1.29194096836984,-0.703876544887589,1.19695201948278,-1.67124359972719,-0.576199584001427,-0.0653724413302192,4.25096440825389,1.28366695939995,-1.28322475403947,-1.58755026935031,0.98472498470794,-0.788229922337258,0.560256378530854,0.756520187692544,0.458440591684804,1.39404320676902,-1.29194096836984,-1.67124359972719,-1.39521713875372,1.50678088998791,-0.387558253536123,-1.38310289801277,3.3333084874001,-1.40791662743325,-1.34962443693331,-1.46681542642172,-1.33925880669207,-1.28322475403947,-1.48452221530495,-0.948608258622541,-1.09478628654084,-1.45055961957933,0.395494934974068,-0.830208791857555,-0.142027773501234,1.09867626604798,0.525016164548334,-0.627148882457971,-1.67124359972719,-1.58755026935031,-0.00782399601061022,-0.0436172636765998,-1.26640744897018,-0.800835871900677,-1.52644666699346,-0.345280362636823,-1.09478628654084,-0.93238052603541,-1.2057658465443,-0.0738411402237539,-1.38310289801277,0.721971156413535,2.60441630960248,-1.00042064525757,-0.830208791857555,-0.720409269825329,0.335446310314202,-0.392610314658469,1.0945655702971,1.57872671635372,2.82500647145234,-0.965331144763313,0.446288587607171,-0.345280362636823,2.04418903237487,0.919079061155508,-1.5041408530528,-0.78511917170703,-0.940434710167686,-1.67124359972719,-0.982587447677833,-0.0274834263334627,0.451883993888822,0.673885696996495,-0.114400465490235,-1.58755026935031,0.821884815847572,-1.43545432712975,-1.25032830969877
s3,Progenitor,0.040818284911771,0.784171974530473,-0.79817696151195,-1.05691809189957,-1.30442616660848,-0.145964026253101,-1.50235365981575,0.347583949533997,-0.558446692288266,1.29543360071213,-0.876400684666392,0.447697996703078,0.0667533504222868,-1.1065870039146,1.13269935094154,-1.25699927972368,-1.17238130571168,-1.15741587899785,-1.28327563704394,0.27940809289644,1.60901847575514,0.492579330531932,-0.0566887761281143,0.27342138104257,-1.52152446961827,-0.257890679652258,-0.833378941737854,1.75521314172577,0.361003188677103,3.66177123555605,2.93226623049125,-0.663021987494838,-1.50235365981575,1.04775321715143,0.208421211207646,-0.890537346292883,-0.899192846801356,1.26728105562878,0.420902942373789,-0.321477102949562,0.85451120415694,-1.47025280534924,-1.48548471340614,-1.16234544507158,-0.228681168561717,0.394757538615022,-1.35160935235011,-1.12896909670448,-0.661066146410408,-1.44325721130734,-1.31934670007248,-1.32708733292575,3.06413396895865,-1.39813455978937,-0.441311513097409,0.324642493256416,-1.40858316690892,-0.229703394810648,0.695155573946959,-1.17749144253342,-1.19859684143622,-0.630566062119958,-0.868084768641259,-0.322646962977078,1.45260374302075,-0.293983459211633,1.3360975409039,-0.973826019177765,-1.03014981776607,0.0545868107166261,1.3769576273251,-1.54429286536508,0.479558101983545,-1.16234544507158,1.00318781873499,-1.4562628224125,-1.13358327016955,0.0593431415351156,-0.432994118786015,-1.48548471340614,1.89769618880668,-0.137849473434396,-1.10224024254879,-1.13824631140963,-0.387709250301004,-0.636174574795952,-0.496536036756181,-1.57400245500477,0.105861418588606,-1.52152446961827,-0.423418843211029,-0.987341101858033,0.109656059066025,0.178719622161902,-1.06086454175389,1.14513836361556,-0.828219206438344,-0.368655638603896,-0.250471726498546,-1.50235365981575,-1.54429286536508,-1.44325721130734,-1.25072739304633,-1.57400245500477,-1.48548471340614,-1.57400245500477,-1.54429286536508,-1.01547666685885,-1.36923466360257,0.762488396999767,-1.41953180124943,-1.2765155756823,-1.52152446961827,-1.4562628224125,-1.44325721130734,-1.39813455978937,-0.859888215319931,-1.3881250902568,-0.0827118121592401,-1.52152446961827,-1.57400245500477,-0.938342843382336,-1.47025280534924,-1.17749144253342,-1.47025280534924,-0.244175452412728,-0.88484017439789,0.16426673692531,-0.575310158014949,2.02371397080505,-0.922953984778287,-1.57400245500477,0.392640968789688,-0.373684526180444,-0.434373216714726,-0.59262294033587,-0.0346834429958962,-1.32708733292575,-0.88484017439789,-0.838584714815657,-1.41953180124943,0.231639630752471,-1.54429286536508,2.05748466775063,4.20060111162216,-1.04912007044972,0.0545868107166261,1.88282103156508,0.890545227089005,-1.2765155756823,1.06854541778993,-0.823104566963817,-0.390290671056645,-1.3785053664706,0.382393266907002,-1.50235365981575,3.0049978280672,-0.297360504301377,3.63750525697489,-1.09793422491905,1.64468835507679,4.71959481909043,0.0943540493317344,-0.34768823783032,-1.35160935235011,-0.565139790081967,-1.50235365981575,-0.714009643008471,-1.48548471340614,0.789065485081814,0.758937098132497,-0.113190584247428,-1.11988212797279,-0.78609498076262,0.177000715591037,-0.815515178970212,-0.513417178667677,-1.34320128295875,-0.507228633485375,-1.25072739304633,-1.32708733292575,-0.214526194503158,1.24162885638377,1.35053559811219,-0.0456000255148337,-1.3881250902568,-0.434373216714726,1.19006228069344,-1.54429286536508,-1.64582928144826,-0.693113066156769,0.439009811653526,-1.47025280534924,-1.25072739304633,-0.487506241340206,-0.74674174821921,-0.737841228250418,-0.522810131374937,-1.3881250902568,-0.610412107156128,-1.57400245500477,-0.716138510546949,-0.987341101858033,-1.34320128295875,1.88569336631838,-0.0918849017704099,-0.120147681472417,0.0380320981030558,0.732519119130789,-0.501097455830032,-0.865339522734024,-1.4562628224125,-0.357474848889241,0.523956301035481,-1.21519370017538,-0.674886087472315,-1.05300348328158,-1.41953180124943,-1.11097552478034,0.274422664064452,-1.07290174235683,-1.4562628224125,0.351187136994611,0.485912281812907,1.35008876728713,-1.02275976290753,-1.04144435795172,0.035234880716045,-0.0385628020383764,1.00589780382331,-0.587380366307865,0.464380776360117,2.603272101406,-0.977172279241563,-1.08944056040831,-1.57400245500477,0.933485587088025,-0.617667734689358,-1.14772460149632,-1.01547666685885,-1.40858316690892,-1.47025280534924,-1.12896909670448,0.884592504569848,-0.771911089855384,0.236404920790227,2.48801605700774,-1.50235365981575,-0.573604017122399,-1.44325721130734,-0.566823855496909
s4,Progenitor,-0.682783867148341,-0.541174031758383,-1.02143198184283,0.0398498142130995,-1.51322544726637,-1.21310603737931,-1.51322544726637,0.39481727638324,-0.828920442281221,0.378957692984127,-0.804580245629188,-0.0528580980874973,-1.20052916819295,0.161042340598245,-0.373751694749989,-1.48202297713352,-1.05255546575462,-1.53083956840048,-1.4183695011476,-0.127517519642995,0.92626168780435,-0.619346748779783,-0.996105528194578,0.811841225254193,-1.45461810833187,0.46592399539143,-0.753045232307505,0.452542458114147,-0.531270335211216,1.30636327277356,2.67440858696785,-0.0168080258912926,-1.48202297713352,-1.40727385574031,-0.952465740767016,-1.40727385574031,-1.49705278699445,0.117329487409089,0.795067790863539,-0.825825081376261,1.33806051299577,-1.25319708854571,-1.40727385574031,-0.769760767174903,0.645074243466114,-1.00024653428292,-1.63329443004119,-1.53083956840048,-1.24624483118396,-1.31367192831946,-1.07119543825738,-1.23940695275898,1.99666771485369,-1.23267854447904,-1.42991832884717,-0.432537026380035,-1.44197765021239,-0.152314544688078,-0.152314544688078,-0.728765008202653,-1.14238237109434,-0.0772408241061105,0.228542786277384,-1.40727385574031,0.520796564662387,-0.599479400157609,0.452542458114147,-1.2674663352092,-1.33912071811135,-0.707925794902914,-0.682783867148341,-1.01285929892897,-0.197273115524328,0.551158129415803,-0.427444474808098,-0.810576407742272,-0.64679258406869,-0.781154491862881,-1.57253692185605,-1.40727385574031,-1.49705278699445,-0.810576407742272,-1.32195581629155,-0.498633173659715,-1.24624483118396,-1.33912071811135,-0.841459931568519,-1.57253692185605,-0.971884947532175,-0.854261472319019,-0.672991943223471,-0.864042412659966,-0.308010291922583,2.57974383881929,0.933329024293715,2.19352210125743,-1.01285929892897,0.0948572498087694,-0.617109879786607,-0.680322132816728,-1.06179262152816,-0.417369859369769,-0.467477611351238,-0.64679258406869,-0.801603653514533,-1.01285929892897,-0.656199624585503,0.43687198593709,-1.04799677524298,2.46786222074395,-1.2674663352092,-0.124201393435645,-0.130848998755235,-0.521508437958435,-0.710494277958014,-0.241340481544799,-0.739442827446902,-0.590835097192081,0.759013074992186,-0.456809103469694,-1.16477663294895,0.562874507481888,-0.880704042011302,-0.825825081376261,-1.00441877393115,-1.39658413143943,-1.37627043168307,-0.498633173659715,-1.30557083530079,-1.20052916819295,-0.417369859369769,-1.57253692185605,-0.775431947907198,1.27390270963886,-1.05715379133593,-1.63329443004119,-1.19437171796873,-1.55035319048267,-1.33912071811135,-1.03455027299303,-1.57253692185605,-1.4183695011476,-0.073119464338151,1.28547532105037,1.45007227183787,-1.44197765021239,-0.254447928314674,1.89847661474526,0.259116660575069,-1.55035319048267,-1.03899497418509,-1.4183695011476,-1.04347688114942,-0.792757982547767,-0.736756683995686,-1.63329443004119,0.715176816776394,-1.63329443004119,1.83021208696653,0.46000668915981,1.19892811997456,1.87670554915426,-0.64679258406869,0.0858356928238465,-0.983864353854888,-1.53083956840048,-1.33912071811135,-1.49705278699445,-1.59889246126298,0.237983783275554,-1.00441877393115,-0.769760767174903,-0.911917152957681,-1.05715379133593,0.332165543975313,-1.34802971710714,-1.46792848205854,-1.17638698894949,-1.49705278699445,-1.33912071811135,-1.45461810833187,-1.33912071811135,0.760002154073388,-0.795692672766951,-1.2898753275813,-0.612658500416929,-0.30374333860029,0.312458900737084,-1.29764185768107,-1.71649759970116,-0.575969861466686,0.533450412542939,-0.911917152957681,-0.392802408643796,-0.487475386255284,-1.55035319048267,-0.813596295970111,-1.2898753275813,-1.49705278699445,-0.365964224016185,-1.46792848205854,-0.991995191575606,1.17752998501703,-1.4183695011476,0.203691331127004,-1.51322544726637,-0.130848998755235,-0.0659631897317306,-0.217081429375329,-1.11577819970339,0.388841816577933,-0.419038870400337,-1.45461810833187,-0.36133287600258,-1.55035319048267,-0.971884947532175,-1.59889246126298,-0.979842805977562,-1.17054553205236,-1.45461810833187,-1.57253692185605,-1.09547889930905,-1.19437171796873,-0.187570931024836,1.58406824207545,-1.35717798975025,-1.45461810833187,0.161042340598245,-0.00175779868746524,-0.967947677507986,-0.692724558518135,-0.322422357254082,0.826437415146508,-0.870651901927878,-0.744849124343413,-1.57253692185605,1.59436193883769,-1.09052922183898,-1.40727385574031,-1.42991832884717,-1.33043434582632,-1.59889246126298,-1.18829743558048,0.986103097362405,-1.29764185768107,-0.462122778087896,-1.10047737184268,-1.24624483118396,-0.663343944424737,-1.21953219668743,-1.11062570302266
s5,Progenitor,-1.38853386438068,0.550628061145799,-1.12101792925534,0.155818747012013,-0.617655175713523,0.783164338743683,-0.125843238901575,1.22149426916612,-0.244076770538878,1.76140805156664,-0.317146032001741,-1.15317763109958,-1.66542330608302,-0.911794524079008,0.14249950521123,-0.774517439492218,0.115143461359141,-1.62989617966874,-1.70927020949898,0.924410039036232,1.64660021314128,-0.0764942723590132,0.156551942566603,0.468318486165698,-1.04568033292056,-0.0125794793439377,-1.14846979676881,0.179650477465645,-0.100766472135855,2.83007212810268,3.19476221100153,1.63571451034197,-0.115293322611672,-0.306259475320283,-1.45472113479428,-1.33815550974253,-1.31818514517266,0.741524445563544,1.949242599105,-0.156191975300323,0.357189199756647,-0.145212529482014,0.281371062118569,1.30071269109837,-0.234197337441245,-1.43710084777411,-0.831150346689897,-1.21836086750517,0.0505950256662977,0.840636438567282,1.43298844333726,0.490447790598883,2.82596093488252,-0.982241703278707,-1.58527784967914,0.329043012540167,-1.42025097716388,0.499874129944724,0.390305215701725,-1.62989617966874,-1.20780559267645,0.013499983451718,0.352096268707648,-0.645061475567956,1.27559883856809,-1.3962369831224,1.34235568860986,-0.521053014840912,-0.224446341548819,0.235840959132158,-0.700950950555074,-1.51340895819605,0.367831261301787,-1.02253727062037,-0.941042833331228,-1.22913219032256,-1.26871099509053,0.79315214307961,-1.14380110659862,-1.10342159528079,0.155818747012013,-0.836799823780276,-1.68594266318762,1.07703199430649,-1.66542330608302,-0.989376962027557,-0.985799186752664,-0.771934617813967,0.653126975007945,-1.02633407248648,-0.754121880615042,-0.368209244880818,0.927374532603282,1.45529991597286,0.624581006682113,1.41603570714897,-0.23665501929027,0.378327843733742,0.0275148308231967,-1.52426207438687,-1.48283472079004,-1.14380110659862,-1.61409265725741,-1.42025097716388,-1.01876379446269,-1.49272331893034,-1.61409265725741,-0.368209244880818,-1.46385230047001,1.80128111015734,-1.3117144622169,-0.927879866389568,-0.982241703278707,-0.924630684212875,-1.38096917771539,-1.0991046852238,-1.13002209134937,-1.00389653846167,-0.200608862015734,-0.632281029938919,-1.68594266318762,-0.33799758428464,-1.18730146889028,-1.13002209134937,-1.50290607090221,-0.0358033304224275,-1.05359486498952,-1.15317763109958,-1.54716610579212,1.31582103682984,-1.06566529160583,-1.53550060137041,-0.160628899033206,0.472213089404822,0.219817539848573,-1.4040856136233,-0.687127024965654,-1.01876379446269,-0.924630684212875,-0.190123767344586,-1.59927288398022,-0.914979842689236,-1.70927020949898,1.13731860556758,2.79461316030884,-1.58527784967914,-0.842497291776563,-0.381543765451435,1.65848342249369,-1.17241730279662,-1.66542330608302,-1.00389653846167,-0.561971289328453,-1.28667720568692,-0.905470273063655,-1.48283472079004,1.61579129804945,-1.3117144622169,-0.163973811486368,1.08233134999737,1.37917563035371,2.48906912534684,0.400501109513892,0.52476296163954,-1.36622953314482,-1.00757999659979,-1.70927020949898,-1.38096917771539,-1.58527784967914,0.436938959101741,-0.307611629379213,0.144735562685295,-1.24571994499762,-0.377072184077418,1.08078945916194,-1.7369852200401,-0.139782139884738,0.217114064173203,1.70377661275612,-0.905470273063655,-0.924630684212875,-1.54716610579212,1.40611669594855,-1.04568033292056,-0.508503529171186,1.60725224604975,2.10930200422181,0.89636458948683,-1.53550060137041,-1.86066117508253,-0.874734129007146,2.51370922468743,0.330796232657229,0.385427935673872,-0.256612071167783,-1.26286409817073,-1.25708458494527,-1.33140212361452,-1.77316244313354,-1.14380110659862,-1.70927020949898,-0.854039935243033,-0.192441191177232,-1.32474655470362,0.826664954671868,-0.687127024965654,1.26559779141775,0.440489498351162,0.887918089442285,0.0240352439307609,-1.20780559267645,-1.52426207438687,0.503612558201119,-0.731875771169343,-1.25708458494527,-0.0715340197397435,-0.795538973422661,-0.831150346689897,-0.798212831130591,-0.782324885190472,-0.398174870562738,-0.558154230881952,-0.918180855993181,0.150666589793844,2.94778641883405,-1.7369852200401,-1.70927020949898,-0.521053014840912,-0.741674700600096,-0.543084694298095,0.664936394075728,0.235840959132158,2.18610986282984,-0.854039935243033,-0.560060234534969,-1.77316244313354,0.262461961137127,-0.393601868715793,-1.0991046852238,-0.877743924303633,-1.29281543472499,-1.68594266318762,-1.28061531463539,-0.251572751102598,-1.23460245542156,0.81741482617428,0.935135851475095,-1.68594266318762,-0.0080187096136828,-1.51340895819605,-1.62989617966874
