,Subtype,A2M,ABCC3,ACSS1,ADAMTS1,ADAMTS12,ADAMTS2,ADAMTS4,ADAMTSL3,ADM,AEBP1,AGR2,AGR3,AHCYL2,AHNAK2,AK7,AKR1B10,ALDH1L2,ALDH2,ALDOA,ANGPTL4,ANKS4B,ANLN,ANO1,ANXA10,ANXA6,AOC3,AOX1,APLNR,ARHGAP15,ARHGAP30,ART4,ASPA,ATP1B1,ATP5PD,BACE2,BCAR3,BIN2,BMAL2,BTG2,C1S,C3,C7,CA2,CACNA2D1,CALB2,CALU,CAPN5,CAPN8,CAPRIN2,CAV1,CBFA2T3,CCDC141,CCDC80,CCL15,CCL19,CCL2,CCNB1,CCT7,CD200,CD248,CD27,CD276,CD36,CD48,CD81,CD93,CDCA7,CDCP1,CDK7,CDO1,CENPV,CERCAM,CES2,CHPF,CHST11,CHST14,CILP,CLDN18,CLRN3,CLUL1,CMTM3,CNIH3,CNN3,COL10A1,COL1A2,COL5A1,COL6A3,COL7A1,COMP,CRISP2,CTSE,CXCL11,CXCL12,CYP2C18,CYP2C19,CYP2S1,CYP7B1,DCBLD1,DCBLD2,DMBT1,DOK4,DRAP1,DUSP7,EBF1,EBF2,EDNRA,EFEMP1,EIF3D,ELMO1,ENO1,ENO2,ENTPD5,EPB41L3,EPHA2,EPS8L3,ERN2,ERRFI1,FABP4,FAM83A,FAP,FBLN5,FBP1,FKBP10,FLRT2,FMO5,FN1,FOXD1,FOXP4,FREM1,FSCN1,FSTL1,FUT2,FYN,GAPDH,GAPT,GBE1,GFPT2,GJB6,GMDS,GNA15,GNG11,GNG2,GOLM1,GPR87,GPX2,GPX3,GPX7,GSDMC,GSTO1,GTF2IRD1,GZMK,HCFC1R1,HDHD3,HEG1,HEPACAM2,HMGA1,HMGA2,HMGCS2,HNF4A,HSD11B2,HSD17B2,HSPB1,HSPB6,HSPB8,HTRA1,IGF1,IGF2BP2,IGFBP4,IGFL2,IL1R1,IL33,ISM1,ISOC1,ITFG1,ITGA3,ITGA7,ITGB4,ITGB5,JUP,KCNA3,KCNE3,KCNE4,KCNJ8,KEL,KIF18A,KLK11,KLK6,KLRB1,KRT14,KRT15,KRT19,KRT6A,KRT7,KSR1,LAD1,LAMA5,LAMB3,LBH,LGALS1,LGALS4,LHFPL6,LOXL1,LOXL2,LPCAT4,LRP5,LRRK2,LRRN1,LYPD3,LYZ,MALL,MAN1A1,MAPK3,MARCKSL1,MFGE8,MGP,MGST2,MGST3,MICAL2,MIF,MMP11,MOXD1,MST1R,MUC1,MUC13,MUC16,MUC17,MYH14,MYO1A,MYO1E,MYOF,NDN,NDRG1,NFATC2,NFIA,NID2,NKD2,NOP10,NOSTRIN,NPR3,NQO1,NR1I2,NR3C2,NTM,NUAK1,OGN,OLFML3,OSR1,P2RY13,P2RY2,PADI1,PAPLN,PAQR8,PDCD4,PDGFC,PDGFRL,PDLIM3,PDLIM7,PECAM1,PFDN2,PFKP,PIK3C2B,PIP5K1B,PLA2G10,PLAU,PLCXD3,PLLP,PLOD1,PLS1,PPL,PPP1R13L,PPP1R14B,PPP1R1B,PRR11,PRR15,PSMA7,PSMD2,PTGES,PTGIS,PTPN14,PXDN,PYGL,PYHIN1,RAB25,RAMP2,RASEF,RASSF2,RBM47,RCN3,RFK,RFXAP,RGL1,RGS2,RGS7BP,RNF181,RPL8,RPS21,S100A2,S100A4,S1PR1,SAMHD1,SASH1,SEC61G,SELENBP1,SELENOP,SEMA4B,SEMA4G,SEPHS2,SERPINF1,SERPINH1,SFRP1,SFRP2,SFRP4,SFTA2,SGK1,SLC16A3,SLC35A3,SLC40A1,SLC44A4,SLC5A3,SLC8A3,SLIT2,SLIT3,SMOC2,SMPD3,SNCG,SOD3,SPARCL1,SPINK4,SPOCD1,SPOCK1,SPON1,SRC,STIP1,SULT1B1,SYNE1,TAMALIN,TBC1D2,TEAD3,TFF1,TGFB1I1,TGFB3,TGFBI,THBS1,THBS2,THBS4,TIMP2,TIMP3,TJP3,TM4SF5,TMEM131L,TMEM156,TMEM158,TMEM200A,TMEM45A,TMEM45B,TMEM88,TMT1B,TNNT1,TOX3,TPI1,TRIP10,TRPM4,TSKU,TSPAN15,TSPAN3,TSPAN8,TST,TTLL6,TUBA1A,TUBB3,TXNDC16,UBE2C,UBE2S,UCA1,USH1C,WNT10A,WNT5A,WNT7B,WT1,ZBED2,ZEB2,ZFPM1,ZNF233,ZNF433,ZNHIT3
s1,Pure_classical,2.05103493968087,2.2053159420816,0.552077711024981,-0.180070951971719,1.01632504102858,1.33701972240558,-0.312173024254788,-0.353664109499009,0.128606262389194,2.27591325528158,2.01965667994748,0.638727039631346,0.881352898803783,3.33775906870559,-0.211472314080091,0.573295523245035,0.0510555559122059,1.26334000863587,1.42059510622629,0.666042088986243,0.0754664114934074,0.421438573778894,2.02663837902844,1.75860896263953,1.18932217593584,-0.174505548632928,-0.511107715896169,-1.1430206891716,-0.580584595397576,0.298033402658366,-1.19250662496484,-1.17260179449555,3.00203984053751,0.600548788547173,1.44862578457506,0.81904548538033,-0.324367579394792,0.863704491417176,-0.0379553500377418,2.07946043435038,2.4437149777733,0.721481393111847,0.250839861662617,0.207377360078548,-0.830255442886906,2.2006217965619,1.48098145899032,1.4083847761738,1.56296077383095,0.82538610791228,-1.0618174678141,-0.99187063411284,1.26501612793304,-1.34315866056402,-1.57019360455545,-0.708863978942164,-0.00604055540078752,1.43273696744647,-0.808780842528281,0.186683093875111,-1.37052451413264,1.26525526747012,-0.318244146569619,-0.85251544100419,1.50716600624738,0.0395730931865506,0.248041196024892,1.73216583430511,0.221720008495664,-1.22895989242674,-0.233996224430903,0.614952940445551,0.97976511333151,1.04478810616325,0.813671635859518,-0.0829633755693256,-0.885136129673272,1.15806970633543,0.465722692466173,-1.57019360455545,0.848973646467394,-0.961862800820819,1.13519042671051,2.29421080690439,4.13031208883848,2.69821157562586,3.03124748384228,1.02274441878385,1.21566885654289,-1.60245288885242,2.5163368185525,-0.886735174944563,-0.640532480018796,0.121615346058154,-1.41157443113377,1.35878674610443,-0.799010469533418,1.1848986200673,1.34113603437667,0.845070433187784,0.86561059029411,0.59373044168192,0.0181855511611524,-0.522811381434185,-0.914609770815598,0.665153441996848,0.922914714552396,1.10154004944607,-0.244916985676113,2.15354727253208,1.01576905846242,0.701425204424027,0.212951854371327,1.54370408483298,0.957011582173194,1.08802830315217,2.05748248735519,-1.53469164983688,-0.479701124177603,1.16484485386515,0.121245559999657,1.39797727960833,1.05667771595806,-0.482264352076517,-0.191332098577398,4.14868205419452,-0.477147372374358,0.962287413480906,-0.495225324994803,1.19965926181441,1.92417828205889,0.686021361145644,0.660157368455613,3.10197217907111,-1.18386429228248,0.0465659765558888,0.0715197699162478,-1.04663170279304,0.252699780002783,0.128972375297877,-0.967366402710149,-0.717324964208859,1.89773016305198,-0.260990900789559,1.17937684917095,-0.252290947936374,-0.702887683931429,-0.833176617013345,1.03041928840123,1.23550131659379,-0.860121936682033,-0.182309174128149,0.022428622717496,0.951213359890985,-1.36112584333696,1.79977011891918,1.40548258606758,1.04167849896322,1.13698997463411,0.648974137915108,0.972021419871078,2.09630629404308,-1.0618174678141,-0.788029904166318,1.43043936100292,-1.44095170628498,1.20209131288834,0.805464011600043,-0.306819634181399,1.08468798400357,-1.16983061887025,0.058746236526541,0.0821274793268974,1.44072351972474,2.51480552464262,-0.164047899798516,2.42698905429436,1.79085619222978,2.21077055811991,-1.33032586808317,0.521449183987696,-0.477147372374358,-0.906271933985923,-1.36112584333696,-0.409979887570199,-0.237013142696287,1.06297026590013,-1.24848669276288,-1.39545274746828,0.103273981090527,3.01688595327007,2.7630835581677,2.75101143419558,0.334126657876522,1.55656073107844,1.6383958125389,2.75379109917769,1.04809793740422,0.886263019710672,2.07620187122797,-0.213810315200415,0.270744443662098,0.66105198108257,1.01063453543051,1.57364824244371,0.128606262389194,0.577907475833706,-0.757495499402981,3.58477722549943,-0.00253024663918791,0.718672645532568,1.10736941820206,0.40447487374048,1.35150646303453,1.84167128777473,0.890220658092282,1.27105090622731,1.7369780368014,-0.639451803521835,1.43502754521744,0.389693520752192,1.28274289924488,2.32080653743086,1.91221402536488,2.21349427829334,1.8876270438246,2.5897504762064,0.108937337380184,2.07157248774822,2.60702239491076,-0.833176617013345,2.30873556549073,0.450224714040467,1.23616448114413,0.0510555559122059,-0.571744737708553,0.585267356099975,0.265590054446793,0.563170006782544,1.80657039443872,0.352212789066982,0.124198666840304,0.583682175182082,0.243039521561998,-1.13272171478955,-0.23822346803662,-1.18102139004052,-0.976662284218621,-0.402307045047036,1.29899371283414,0.0329301440719895,0.313024641304829,1.49664968588359,0.97249302397303,-0.837584878823001,0.459421570513526,1.34142405030404,-0.29688924809031,0.240840619020814,1.77221780193481,1.22219754909395,-0.0279165316773162,-0.531032820437389,0.801326140398847,-1.34755378788918,-0.128851974481777,1.3532091766629,1.26597222804187,1.89491637400758,0.848695520529538,0.322665309486102,0.939972845604355,-0.178396825020587,0.0337638082822319,1.38369027132753,1.71693072087041,-0.111366078843312,0.268020116594095,1.05815071864141,1.19965926181441,0.272555112938574,-0.855546473618672,0.983607099546706,-1.40609050375646,1.60162769018833,-0.160776652808186,1.25158206999832,-0.338864440822826,0.569464011030078,-0.984213613594926,0.238950633115447,1.15290148426213,-0.777239681271444,0.46176154424631,2.70583140160519,0.617232007148653,-0.649242117344429,1.28079386101753,-1.0015962433082,1.44943637160352,0.391493153268935,0.0287475567099713,0.541027897252896,0.761298465031723,1.45347619642391,0.497120911079185,0.753913724485318,1.26915043748749,1.80389651079894,-0.935127443989529,1.92030002028555,0.707330787357091,-0.155357220245634,0.947566507575388,0.983723215837181,0.793430438843989,1.95195769305513,1.77834839263681,0.755018217596644,-1.53469164983688,0.251460353602585,-0.278074009879145,0.462928777918083,0.0547085468253631,-0.424006544798146,0.0506485444312982,1.05287662354486,-1.40609050375646,-0.544959283846751,0.39686605274233,1.00614090297778,1.19433334246935,1.20641470193894,1.60254257206216,1.4989281493627,-0.400021471726119,0.792081332199084,0.793130847830985,0.361628106731829,0.229747048650185,0.415992553506354,2.61579368637748,2.27041482654706,2.48943414372713,-0.286447143032168,1.91231480119798,1.40706699320923,1.2041696565676,-0.55535629634212,0.020734339024733,-1.09363161853809,-1.19836631608993,-0.0242999616155566,0.186005793724548,0.879353084861681,-1.41157443113377,-0.230392569689723,0.133715373614468,0.870219551443974,2.25256495848743,1.32497489031431,1.03303264936359,0.8482781374655,1.03758417713833,1.88522785438949,2.56010026856686,-0.149442326088121,-1.22265690002515,1.761325929355,-0.500478780999725,-0.209141879999207,0.0559221851799545,-0.34940395612404,-0.96004029054133,1.65340034948416,-0.0641492163632972,-0.0370370109741316,-0.255385960061917,-0.635146658666734,-0.963691290670506,1.07929182353423,-0.0873749728953576,-1.11277808210619,-0.659179994518321,-0.215568812688539
s2,Pure_classical,2.32548606943346,2.43630246349518,1.00836246683471,0.260633188098863,0.338423683991708,0.812774048720283,-0.469518004171233,-0.533104060003171,0.43755376955297,2.11401178474162,2.86244986664549,1.13581569975863,1.72967372157181,2.98424255349067,-0.0717143426675743,1.57209217093035,-0.277777619254096,1.79394593965366,1.57483768972177,-0.0759744196018905,0.627099873048687,0.537706467386899,1.79712119800274,2.02948068966936,1.0437451230053,-0.24567977252415,-0.60349196829717,-0.778945222455916,-0.407996810213957,0.234294040027662,-0.748980847616922,-0.928396903220717,2.55204932851094,0.994510983807577,1.79866501136215,0.783769459187329,-0.0987756279565932,0.375472554484854,0.994036710524223,2.09830107913177,3.25829671152147,1.4049484442595,1.91642932830607,-0.0425979548340025,-0.690425201695538,1.4587275509313,1.97361442431964,2.27943108827687,0.820676733838855,0.883157311411139,-0.78202433335444,-0.843745443312611,1.41239192734984,-0.709338962033452,-0.248412303253233,-1.22741774415136,0.224595268379034,1.34287657833249,-0.754857456945061,-0.23754649638108,-1.31006323908158,0.781537945206541,-0.543615516019401,-0.682490365656158,1.8232220306888,0.246572161098583,0.32341055312141,1.62322795246711,0.44475491037555,-1.15299563447835,0.247923373469419,0.140250654135129,1.59724862070887,1.10479837785869,0.190297516252973,-0.088912511592638,-0.666913598382073,2.85720910130859,0.633020236798838,-1.39521713875372,0.303719161167757,-1.26640744897018,0.530028600701601,1.21390054926269,3.65617661547882,2.27488455169069,2.50360709254359,1.35486965375224,0.835040718801565,-1.34962443693331,3.39010463900478,0.615109805457023,-0.236200215935601,1.30379856304256,-0.850632508456208,2.20477387763607,-0.757817001068525,0.528209969632373,0.359500548400423,0.545302575085537,1.1638625931506,0.555014279764517,0.0683547396332964,-0.314454974086093,-0.823555053578611,-0.130383081234056,0.425562973079911,1.69825941343294,0.186627482813115,2.07744732651414,0.879547401922365,0.903904381296619,-0.249782637937233,1.81437559750876,2.00139520732746,1.83526513408734,1.65586729027348,-1.43545432712975,-0.578430706649081,0.366960733421068,0.329453899298319,1.86742867374156,0.480194944892986,-0.290756814997816,1.13581569975863,3.33248442342446,0.0197395090730286,1.08208989548298,-0.543615516019401,0.709367295343276,1.44293757655898,1.53328927390552,0.450362326603094,2.94712745921957,-1.31950504508731,0.0206709756698277,-0.259451995934478,-0.766782477348433,1.54073367990431,-0.113272737025721,-0.813712180764331,-1.12297291223602,2.40233086972979,-0.571760108573983,2.18161549831018,-0.118929689145506,-0.93238052603541,-1.42129071260046,1.09270802638052,0.919342431081897,-0.908894231402661,-0.301024128686878,0.216175141601053,0.688217728634753,-1.23490507570255,1.3865425972676,-0.217622567776213,0.33723423004689,1.32337956947018,1.28271668710417,1.83173968494176,3.22711745122974,-0.72320786408577,-1.00956884842843,1.01966585728959,-1.33925880669207,1.18687684523918,1.30901164171912,-1.04292484048743,0.795763321317628,-0.940434710167686,-0.404547201660338,-0.323557493177444,1.13308634831858,2.50409686285189,0.233605651524552,3.15729491028479,1.73230092986507,2.46800910335465,-1.38310289801277,1.36553666716606,-0.36284740019193,-0.905073622575898,-1.46681542642172,-0.567350622191565,0.935227351697962,-0.682490365656158,-0.952741145391897,-1.52644666699346,0.0726910501689264,3.44071950712258,-1.16559310810217,2.43179271909562,0.116276539595856,2.05088946981323,1.4313132111937,2.69186518919678,0.358345852556022,0.66979078834404,2.72393238160585,-0.48098621390173,0.144168490607614,0.303719161167757,1.94759942341604,1.50863292062676,-0.00492196532752786,0.0578374981935628,0.171754178903312,3.74306910826453,0.148064747740728,0.353126401023055,1.40521561955838,1.08376593736355,1.12759622331459,2.05666775921166,1.37535118644924,1.69541501769676,1.28587936882748,-0.392610314658469,1.47720297031422,0.234981761150694,1.74121216542436,3.4866643634385,1.55680074440557,2.40939994418605,2.33100810488068,2.97580992867852,1.3928211979959,1.95680944418673,2.49371148034051,-0.890043627514166,1.78551383816128,0.53184260665597,1.39336457048185,-0.0185685194414916,-0.77283346111104,0.930576573345682,0.92693828031789,-0.22420029074345,2.14081030643165,0.733332591302021,0.657363289570898,-0.000111717914450543,-0.0717143426675743,-0.986989836159913,-0.220246156811675,-1.10029034666008,-1.03802439166097,-0.661805272978784,-0.0518255220148802,-0.116661403180336,0.908463947935665,1.3482477180974,0.392747501460293,-0.734530131474466,-0.0770435026258929,0.715346832527732,-0.107661258021929,0.224595268379034,1.70444242514576,1.2189424899706,0.580847955655008,0.560256378530854,-0.147923930527593,-1.05287099563089,1.12877622887554,1.14182248100921,1.50573701410114,1.95084888825029,1.01137877060051,0.491786936837763,2.02370324106725,-0.221561691570023,0.392196740019277,1.07258831754925,1.54777321141194,-0.416698729641209,0.623125514673155,0.869454575216154,0.853465907926753,-0.159868209948679,-0.969593610727704,1.34418678480091,-0.79449991777942,1.4668616000185,-0.377565713283026,1.24094988592793,-0.292214203240497,-0.0425979548340025,-0.961101992025105,0.187363012122873,0.502721814082371,-0.973890035201536,0.608631803192994,2.78292618194677,1.03819123229471,-0.948608258622541,0.831774366663004,-0.340566918432588,1.32934401728825,0.387775239963548,-0.108779951910231,1.34345918832,0.825196554624679,1.51220765734357,1.14682184718723,0.571912162182037,1.31781786735852,1.25294515581013,-1.42129071260046,0.868041460467624,0.885093588051271,-0.0436172636765998,0.940615318290191,0.993562122659596,0.544413102060341,2.09926465119021,1.99097800293953,0.739115705660031,-1.39521713875372,0.172505310007102,0.100661221058753,-0.131538834489319,0.721971156413535,-1.31950504508731,0.478244486411609,1.43259988165812,-1.00042064525757,-1.02359990569144,-0.260844472968542,0.136310994920888,1.25739206903625,1.45761116937636,1.0945655702971,1.16945386918685,-0.339002979708416,0.475798884012733,0.44883740267132,2.82500647145234,0.678326258289207,0.352544090869845,0.778017144698283,1.43734056129459,1.60668591101594,0.569338391504907,1.69023058101252,1.1362047589129,1.74976626735797,0.919079061155508,-0.0643210193245341,-1.18520249653708,-1.5041408530528,-0.754857456945061,-0.375914506698215,0.701196847098553,-1.15924924259504,0.243861992831982,-0.556455272405118,0.941126347809436,2.23743445706352,1.50921069934125,1.67600560100281,0.655842125507458,1.43066900797134,2.31775771603976,2.87345434491477,0.983040745402742,-0.656737674940125,0.855772006152571,-1.42129071260046,-0.301024128686878,0.00846464820141636,-0.318991097086707,-1.58755026935031,1.94446097445999,0.0718259180584682,-0.406269804307976,-0.115530018853188,-1.52644666699346,-1.25032830969877,0.717445366483807,0.964989133479392,-1.15299563447835,-0.864655219520215,0.0372299805384623
s3,Pure_classical,1.9529482093987,2.35995199181791,0.426585463990972,0.276919736212397,0.342144850511806,0.830978692670006,-0.403347579520577,-0.670906518645144,0.866651498244054,2.30179697377366,2.81519461063789,1.03071022631472,1.46917570480402,2.74232775499874,-0.40864179520922,-1.05691809189957,-0.527557280360301,1.22347185829484,2.57208760925876,1.79187301902042,-0.558446692288266,0.717860122126099,1.52140048076836,1.29543360071213,1.15487832334434,-0.292861457235211,-0.947789627467491,-0.382575729118921,-0.7557739755305,0.232701343449249,-1.36923466360257,-1.18266579254587,2.89475675898255,1.14987724387732,1.91211662243311,0.818682927827982,-0.803079199360455,0.781466261813611,-0.178450015933158,1.48731631713916,2.69255998779777,0.371123217743922,0.695711202220425,0.105226998822298,-0.364908247615066,1.72857110958885,1.80434354030722,1.60901847575514,1.01610357451912,0.27342138104257,-1.13824631140963,-0.724728066008529,1.13737045589697,-1.52152446961827,-1.03014981776607,-0.391585081007045,0.205120359152716,1.54325814034171,-0.670906518645144,0.0949982740524117,-1.50235365981575,1.43673162440898,-0.790898475596111,-1.05691809189957,2.44442043698469,0.135056458170927,-0.258957070492681,1.90893695820629,0.288785434310213,-1.11988212797279,-0.521235319963465,0.217691318245721,0.758937098132497,1.19714598007334,0.202357901783768,-0.0927248020363511,-1.1065870039146,0.420902942373789,-0.321477102949562,-1.44325721130734,0.436621880215714,-0.841205168866468,0.815399537960786,1.27215410453364,3.60911653669532,2.27704747365372,2.48497495975616,0.85451120415694,0.813280833701574,-1.57400245500477,3.06413396895865,-1.07290174235683,-0.518096937653822,0.324642493256416,-1.40858316690892,0.241138535185721,-0.639941170282093,0.814929254601295,0.874488214605387,3.1486894105001,1.22970736685734,0.788333580903501,0.854733777859471,-0.40466724759349,-0.919927422647721,0.121540162725514,0.236932434369442,1.5713235950536,-0.254701359555269,2.94750709694479,1.09531183149131,-0.0178638108904043,0.0747496759707461,2.36607843067874,1.45260374302075,1.3360975409039,2.31073428658242,-1.47025280534924,1.3769576273251,0.537933814935847,0.127715873745596,0.966805150780994,0.396446293857645,-0.103736129017591,-0.350121743563558,3.47688354361055,-0.0542978426763035,0.654857962514475,-0.825656307348383,0.998830480654182,1.60675373873887,1.08859251513777,0.0620467525751855,3.2968443968704,-1.4310569946248,0.210613302319659,-0.26109481015822,-1.10224024254879,0.879235577019309,0.643897503436026,-0.751241120761637,-0.781329710977208,1.90160113223297,-0.387709250301004,1.33164022743811,-0.29848988678449,-0.594379950705444,-0.496536036756181,1.18978306192708,0.79077036621937,-1.57400245500477,-0.213526102974687,-0.0163544902786206,0.786622898014234,-0.983929473493277,1.68015820943931,-0.423418843211029,-1.2266675198391,0.793683636101081,0.055949029682899,0.109656059066025,2.64767163251717,-0.835976013411413,-0.649456351533159,1.43603783737043,-1.31179721961081,0.915308166408826,0.933086599391645,-0.493512433251032,0.371996483337159,-0.703473595210727,-0.195766679024986,-0.0463863041389997,1.43950010212163,2.42176718113097,0.580587323575063,3.14653773111357,1.74592606931157,2.79653915350372,-1.47025280534924,0.11531020603448,-0.808022267224208,-0.997712479306903,-1.4562628224125,-0.560113540350722,1.43046332555179,0.688734735580274,-1.47025280534924,-1.54429286536508,0.223088445812941,3.43000853202783,1.88282103156508,2.94103052475802,0.560416745017481,1.98491208715922,1.76976523662519,3.18494575697002,0.806411069330879,1.11121771076575,1.52403766790652,-0.551821512792698,0.329290139070771,0.513291223581254,1.43056325007984,1.74714984074296,-0.241048699503804,-0.0186196857754154,0.382393266907002,1.83744992943986,0.090476349429619,0.417635400267375,1.26123778290563,0.977952095263934,1.26161697849059,1.37501738110184,1.26564934253545,1.40875374241756,1.61746758760158,0.30430538045271,1.88031167172344,-0.297360504301377,1.83762020657337,3.46081805545692,2.04932683400996,3.63750525697489,-1.09793422491905,2.89934118261193,0.0943540493317344,2.31355219799117,2.38767463390443,-0.838584714815657,2.35135869179138,0.378944451963934,1.07578111241366,-0.118401909434248,-0.565139790081967,0.920606815078845,0.436223115563321,0.246881663413249,1.9490698170679,-0.113190584247428,0.281887795312329,0.219855082655971,-0.0362326205985363,-0.925997309783163,-0.691061448530071,-1.21519370017538,-1.25699927972368,0.154860170991933,1.72506259679946,-0.453984270333825,-0.215527730735229,1.12188529345036,0.801395069977711,-1.06086454175389,0.305264256701071,1.69435563926046,-0.471263606690741,0.508619911245169,2.51242662482564,0.902096428304338,0.0872286376111701,-0.0456000255148337,0.915921546581689,-0.810509360915416,0.723225367318722,1.43524411787983,1.61127610775855,1.9107849246996,0.940234706127984,0.996093671041112,0.708646143638466,-0.221567530891777,-0.229703394810648,1.5439412772157,2.00901603167203,0.550624649555183,0.055949029682899,0.927477387998204,0.748434662103502,0.654269767245871,-1.44325721130734,1.31458690133944,-0.896292807693146,1.21313795292554,-0.367404211356076,1.1876854589155,-0.29510729685172,0.848250978051863,-0.954180688470549,0.125868799231758,0.119676915399012,-1.3785053664706,0.573048530640857,2.84702181470134,0.823812405940809,-0.716138510546949,1.47389504450838,-0.835976013411413,0.802353203219423,0.288785434310213,0.378944451963934,0.566427981960927,-0.20656555429238,1.91395645319406,0.745331488779531,0.386253393646929,0.583515837828994,1.52236857196844,-1.22088748543098,1.00715897591889,0.633373055032655,0.523956301035481,0.613408228341122,2.31405005538421,0.781219781656305,1.46870206393648,1.70035554559503,0.59702625099597,-1.39813455978937,-0.133381805939952,-0.0315952828036955,-0.395483229433383,0.485912281812907,-0.247316416440096,-0.0163544902786206,0.94828994496179,-1.02275976290753,-0.767256410614698,-0.108017784938007,-0.00662194305661207,1.30000044605422,1.73403143475463,-0.587380366307865,1.29289732432469,-0.448322320074422,0.753576996065324,0.357449303408005,2.603272101406,0.375044535578363,0.255667324455324,1.73179968219509,1.35963499934619,1.71685367925105,0.913669921760135,1.65192356416708,0.736465614703801,1.5140534971544,-0.617667734689358,-0.212527451838216,-1.29722218009343,-0.970500869480564,-0.38899873080271,1.48389162101454,0.232701343449249,-1.2325374553162,0.125868799231758,-1.02644117385332,0.612473219331663,2.52753443784675,1.63767943588873,1.56347529669092,0.971360377913585,1.29711949750071,2.11915771775306,2.23219133702942,0.864020148185209,-1.04144435795172,1.64979010044309,-0.265390271569346,-0.522810131374937,-0.0156010410133418,-0.255762829446005,-1.50235365981575,1.71524096365856,-0.199674136621709,-0.278439676401846,0.668543518864941,-1.3881250902568,-0.566823855496909,0.659546243499595,-0.262166169667265,-0.997712479306903,-0.563460065258864,-0.0639107906689247
