,Subtype,AGR2,AGR3,ANXA10,ANXA8L1,AREG,BTNL8,CDH17,CEACAM6,CLRN3,CST6,CTSE,CTSV,CYP3A7,DHRS9,FAM3D,FAM83A,FGFBP1,GPR87,KRT15,KRT17,KRT20,KRT6A,KRT6C,KRT7,LEMD1,LGALS4,LY6D,LYZ,MYO1A,PLA2G10,PRR15L,REG4,S100A2,SCEL,SERPINB3,SERPINB4,SLC2A1,SPINK4,SPRR1B,SPRR3,ST6GALNAC1,TFF1,TFF2,TFF3,TNS4,TSPAN8,UCA1,VGLL1,VSIG2
s111,Classical,0.70300288292105,-0.836670292653781,-1.04696601381941,-1.77442647898187,0.0804536304891563,0.0835511680543252,1.1154495103788,2.73642368043082,-0.0768867732834999,-1.73057051784896,1.630131824205,-1.44519264007435,-1.77442647898187,-0.266358598363495,0.0215688648250727,-0.586843443873836,-1.77442647898187,-1.71453747795816,-0.439293548106169,-1.0412123692007,-1.77442647898187,-1.64516506664372,-1.83440730949327,0.862404972436681,-0.31674152132865,0.979473863587873,-1.74960327975052,2.71087435883352,0.275668406089954,-1.27170084439309,0.29520423976627,-1.44078899007252,-1.4926024265258,-0.118169496857747,-1.58810074695937,-1.21639115193833,0.758907817270788,-1.70042289236383,-1.37284671800181,-0.516632295218809,0.32696768558355,-1.31458232674254,-1.35840942275212,-0.791370046550222,-0.436178943574508,1.68098143909042,-1.32760841416094,-1.44078899007252,-0.12988162570477
s112,Basal-like,2.02086396209534,-0.744450485744621,1.6013352190743,-0.241864592324494,2.22287442851152,-1.48375492258569,0.0109910579876744,2.11843707941756,-1.16466501638491,-0.642619396410037,2.37046280584796,-0.959250172405004,-1.48375492258569,0.0813232489581423,-1.32495532153086,1.28437433234758,-1.36978835892218,0.0799549048814868,0.957676961500188,2.44516406440541,1.04227349383459,1.52758281263593,-0.210225972708296,2.90883734145472,-0.29335111340542,1.59012054353434,-1.36978835892218,1.82004159374961,-1.18602623520149,-1.2517701933971,0.16630716372791,-0.911108766262597,-0.775189214926777,-0.269372418325764,1.76369933266529,0.770124146596509,2.48184896494889,-1.55522373748333,-1.35093709255331,-1.37977653024237,0.752502069293745,0.703598314992576,0.200109356593516,-1.05905940741118,0.71904242350542,1.68623855802958,-1.1110170875015,-1.37977653024237,1.10452149662273
s113,Classical,2.87112641049384,1.37856171864213,2.14649509183903,-0.014298013559423,1.36164274778955,0.530949285910699,1.16128079704018,3.64408846478704,0.269322250495072,0.245829967225611,2.85926785092917,-0.271151623141264,-1.48030335730995,0.985728494916885,1.10501765077915,-0.18521153976572,0.0536816679328362,-0.294505994119855,0.498744665328808,2.77457625349226,-1.48030335730995,1.0801599411908,-1.00863074129888,2.98010297434403,1.05165045477866,2.86877105862204,1.97836516925648,2.22787246310587,0.880360273568475,0.532113356578546,1.09026299670194,1.95613256900648,0.301883398223831,0.520382348057552,0.442770544195327,-1.09572810880627,2.29981202882345,-1.45011454015577,0.845965637274569,0.410880045135297,0.931188026428929,3.04122868967149,-0.271151623141264,2.5691137016511,1.03429194960764,2.82103229135584,-1.42472538229092,-1.15575848679727,1.96887415730225
s114,Classical,0.70157037684571,-0.430975904026531,0.561002851268545,-1.23066012881141,0.688676479306524,-1.55307583137239,-1.15168362353959,2.10505291135171,-1.02889129514738,-1.50945672905866,1.62608086404967,-1.22213709619149,-1.65063549953322,-1.15168362353959,-1.18172642437495,-0.933180872784628,-0.143655557293118,-1.25724982657476,-0.0792386921918676,2.68856735931903,-1.61015413660825,-0.154691339679318,-1.65063549953322,1.41851056748967,-0.923442957796762,1.03809015491216,-1.61015413660825,1.56960174375162,-0.938109408281234,-1.10974558299038,-0.13897571083313,-1.42587889175375,-0.973797972186332,-0.12054569215444,-1.15168362353959,-1.57915560981002,1.49025989683193,-1.65063549953322,-1.1444494157248,-1.1590241629106,0.133027669043295,0.636475479149801,-0.157874811896465,-0.373101335511771,-0.0239342512200746,1.68066491227617,-1.17404101010577,-1.57915560981002,0.259213589310921
s115,Basal-like,2.44592290686993,0.427269713550816,1.69052474794479,0.899649945306752,1.32700095979163,-0.369991331834853,-0.445685223288169,3.55294521805066,-0.261902082710945,-0.385489343814061,2.39056553023414,-0.496364570593791,-1.23694871361673,2.41033437419414,0.337491346699007,1.43645713301361,-1.1860202768492,0.815624770957692,1.18951327841039,2.8114252641876,-1.47583385010603,2.40996031560955,-0.619255142423419,2.96399212536589,-0.234286386007626,2.01315033926254,2.07990214419234,3.22355976347109,0.228042006325116,-0.439976635823255,0.698359645267287,-1.11131671556596,0.757223642531129,1.33680466901759,1.99546147644833,0.791527412566946,2.67556142979393,-1.43528953204929,0.255032250006052,0.428857094058007,1.27439431718396,2.03934994021806,-0.0324868411208063,1.28285717286939,1.87728132204079,1.61997328099134,-0.29070819110591,0.653300512668525,1.08240667762627
s116,Classical,2.79972976882462,0.379972531930879,1.86688256284137,-0.488131471811313,2.06612541398427,-0.146394640836312,0.512917751797656,3.32285577940404,-0.620994709779307,0.163596803236436,3.4980607979445,-0.65511461948787,-1.17259863905537,-0.837301268700201,-0.302658316173349,-0.278596122894483,-1.02998243380892,-1.2155919610068,0.995786189810403,2.5746744295113,-1.55408640197192,-1.24255189124831,-1.6293849202353,2.45494778809308,-0.20096606538199,2.04830079339505,-1.47899001033382,2.86238972468047,0.0615847857320988,-0.0539307244383401,1.1901766798105,1.5717800466834,-0.762426955422749,0.721907085263163,-1.40429304055652,-1.52294449133213,1.85947600629314,-1.44535357045802,-0.822698066336555,0.847189198768245,1.47080983659236,2.83985343532776,1.24315150275808,1.46819446206625,1.8405889429522,1.40133820840607,-1.14995937648921,-0.659511474271396,1.90569218566114
s117,Basal-like,2.78028025600432,0.695599598180635,0.0465975850217579,-1.52848132156884,1.40247294266656,0.265996242818319,2.0855078839719,3.6790696075227,0.576628923936696,-0.259898801562573,1.68836202013749,-0.0507721591813883,-1.11821971221764,0.998634181662773,1.34415900504515,-0.49755957094601,-0.660641241857909,-0.218687447693227,0.366846652959088,2.99384594864464,-1.58290310475919,-0.761869901556077,-1.58290310475919,2.15010552130774,0.463199650308984,2.33131132213966,-0.369752641153207,2.67850120734945,1.32952788201434,-0.809576076109763,0.994010669897595,-0.0558712576095731,-0.611099239548127,1.4003263100912,-1.24618915563915,-1.55334844913953,1.36586192687537,-1.45195327984792,-0.462780559669614,0.727247840783359,0.921312389350424,-0.0700808277067455,-1.12485350237469,-0.261597584113944,-0.103447104475032,2.46310386259984,-1.26402504756206,0.891398602391057,0.568999491298662
s118,Classical,2.9353278134245,0.887149627957864,1.6537449104352,-0.175381230350527,1.80064272636531,-1.08125559762886,0.329657171092716,3.03741476516065,-0.493236247392333,-0.399726632002375,2.90969985918447,-0.737246029690128,-0.92712565680155,2.0488802700036,0.956354651825542,0.738647411186655,-0.0258913974282403,0.0274898058348141,1.1546324620028,2.6233207628236,2.24766290213372,2.21979085034535,-0.40396728432371,3.13496876246878,-0.0545858881612931,2.49555120840004,-0.58129796946466,3.40465093031757,-0.233899188987712,-0.16524466360506,0.701133572027177,0.822594900574349,-0.828665574090513,0.881489715361486,-0.0755592543737563,-1.42360933619295,1.8764561470618,-1.57061963462827,1.32426679990178,0.682405302267246,1.16706992494881,3.43173400014601,2.33128532591766,2.85952302645074,1.3173881789429,2.23315134373905,-0.237235623675724,-0.559500231832664,1.32697449444308
s119,Classical,2.99501993627595,0.749449540268372,1.38213586096835,-0.777311203416081,0.711449901872215,0.766098155440805,2.53782120997399,3.58506826780225,0.719658240461371,-0.736209834260566,2.5135513832052,-0.567887957176888,-1.23223749952576,0.722373565994449,0.469676342992735,-0.140494623024899,-1.32999103164037,-1.02712338203533,-0.0662337467624455,1.03247346744707,-0.826486144617988,0.771179296937429,-1.46199541586096,1.76819943158863,-0.0318815621709623,2.75404383898165,-1.46199541586096,2.90888769084589,1.217670538541,-0.36905738456273,0.690636243264388,3.143359776041,-0.717709707956124,1.04546145447214,0.165151843428169,-1.33943861714743,1.97000981503118,-0.838865076223996,-0.916916320468079,-0.946814713700302,0.969184523437148,1.96862281718614,0.484951078975168,0.683648308359917,1.44029577730448,2.40780358519265,-1.00921815896315,-1.18534425159299,0.737729609892898
s120,Basal-like,1.90472787606858,-0.59762413421047,1.08497306976646,0.51293486087639,1.35328830668187,-1.22348887261825,-0.323569569140016,1.91831363986175,-0.864216119345785,-0.425027622615311,1.70421619044329,-0.676692893125627,-1.43065927618705,1.85743637373358,-0.801779073162846,1.4855146095521,-1.22348887261825,0.488387857278004,0.028470269244066,1.21348838431334,-1.50998198516392,2.89438060096954,-0.761736235796828,3.09535266761736,-0.483023796444013,1.334229229267,-1.08624391938185,0.979198750902347,-0.816766496201509,-0.542674130261219,-0.22177458911102,-0.681525658768054,0.882544227543887,1.59685641485849,1.54888398501663,0.955581219097778,2.72886605255576,-1.415677959988,-1.40175311905258,-1.415677959988,-0.266896078643774,0.160569288446947,0.236719973583494,-0.207364931750038,1.14153581535328,0.826236614543693,-1.18939723120035,-0.973359935593918,0.650570483918933
s121,Basal-like,2.35675184862495,0.42888196319189,1.15768462201659,-0.822275446462924,0.775864357473311,-0.629658190516953,0.167879319888545,3.29753185290449,-0.0161925838466832,-0.597031551306149,2.89298465720682,-0.781389968862994,-1.05823085509542,-1.10779143397223,0.371232662325103,-0.0406648820434265,-0.998499474643276,-1.08657265984217,-0.152655289222489,2.74172595879675,-1.66232949650779,0.29415769415848,-1.53376843866376,1.93463965818978,-0.970854882778469,2.00525636607285,-1.19255617899892,2.32221724415037,-0.0848798927591898,-0.682828839363409,0.678429020980412,0.633864189700891,-0.373220580200595,0.539382780915781,-1.41044620648131,-1.53376843866376,1.83564844920425,-1.53376843866376,-1.62988071737909,-1.66232949650779,1.15390795504726,1.30148795218914,0.508165144946208,0.767540148584652,0.691327276347756,1.94743794746378,-1.09495683806568,-0.922317449410008,1.08017096145714
s122,Classical,1.35913181089187,0.026022707655173,-0.245252098416627,-1.34195286079637,0.0923942973827081,-0.917715751813179,0.0216675425352322,2.75500365041751,-0.216953603059261,-0.5153295111016,1.20067812500695,-0.991269040199875,-1.58516179587989,-1.20632829897517,-0.879487377573007,-1.17726703604691,-1.54067991245272,-1.24204028823168,-0.799316135615276,0.614519315741985,-1.40107730624447,1.39613001727709,-1.54067991245272,2.28830343706068,-1.3734738013344,1.43406806516972,-1.55418379938426,2.47798844440995,-0.409926180760838,-1.2914184911239,0.402941540057751,-0.907926676333229,-0.74294123148185,-0.348943209189663,-1.50521425370889,-1.65427532650325,1.40196005999582,-1.65427532650325,-1.62562096110541,-1.58516179587989,0.130479464141855,-0.201512269956088,-0.907926676333229,-0.573308456203389,0.154814170551926,1.57062592187644,-1.2914184911239,-1.04417678204557,-0.171588879730086
s123,Classical,2.45164573132773,0.352567306036914,0.84648646891681,-1.42191639963681,0.14881781362577,-0.349564284283694,1.67455694947832,2.62723110860295,0.417545524968146,-1.31648575269428,1.68312229845426,-0.975660604133319,-1.53136386151291,0.340116847263743,1.32853095809585,-0.539600139489797,-1.18741058133176,-1.34023682746916,0.394569494519977,1.07159480877594,-0.839242745098394,-0.393425218794828,-1.70524655383264,1.4870156745509,-0.888210529719619,2.02193527046886,-1.12619786944834,2.68627941366273,0.852593216801717,-0.568798890023531,0.561116601552009,2.54976792155591,-0.966902147052302,-0.260981946861262,-1.13787076563475,-1.48060126978537,1.08623065423526,0.930181019846207,-1.499754400172,-1.37880127542892,1.52521218620336,0.954151908183031,1.12443391319068,2.15462746558393,-0.00849656448394978,1.7943803782314,-1.61219307710162,-1.19176834492253,0.432345393022793
s124,Basal-like,2.57963715291886,0.2975785081392,1.39281851014335,0.666355126185641,1.5356244816385,-0.355467665304605,-1.16239341091923,2.9040571084146,-0.746018593862094,-0.629656801224646,3.10347586543893,-0.541431938885885,-1.45483452344075,-0.0521705380560423,-1.03350897836296,0.626227110006406,-0.0389130886011054,0.111066189783643,0.769455672424407,3.46539486965649,-1.48215846667713,2.80432552492462,-0.548970032906789,2.18773926086969,-0.00511600360383991,1.54575159519114,0.665911504505506,1.80085215598569,0.0815019128512328,-0.696161251932096,0.626695949837244,-0.967432944420367,0.692910328870844,0.984917749830081,-1.24161335814281,-1.48215846667713,2.24713385199558,-1.39336826291971,0.740849413683902,0.565578449140162,1.17165856531978,2.76053984817755,0.586700298797027,0.693764574628065,1.81518825811424,1.78706610507377,-1.23189217435649,-0.263775169151062,1.06714306280272
s125,Basal-like,1.15568688873188,-0.807337076612649,-0.866490946214002,-0.227930181637347,1.3792552757042,-1.49750003410331,-0.753125345173596,1.11157593061655,-1.21129329645079,0.00529187108365293,1.30434289251459,-0.700472541712441,-1.68123202096166,-1.29759784107543,-1.44880953357017,-1.3360445097278,-1.64585885582221,-0.0688478796293473,-0.201027922483829,3.07439993234598,-1.76678216866063,1.79209844295028,-1.26239790570095,2.862591119664,-0.886374436004112,0.517889395039904,-0.813313893815356,1.30209086345371,-1.29032234995954,-1.30500220968214,0.120074280161032,-1.013136781361,-0.471868424816157,0.692517944897563,0.50073615418956,0.181391436578584,2.79064517843841,-1.64585885582221,-1.76678216866063,-1.68123202096166,-0.376346008898817,-0.953904238944828,-1.38787529448707,-0.873049234111228,1.11446416221757,0.860304114602938,-1.36105540086039,-1.38787529448707,-0.642262235319351
s126,Classical,2.95701727252233,1.01654687079047,2.26545680001303,-0.315871960989591,0.598512488795071,0.1217509356373,0.905252783552711,3.31234406729553,0.206176164273468,-0.0123377631232911,2.99677827200109,-0.799795943839617,-1.46244591687766,-0.366829096440685,0.39470496921452,-0.509581615071182,-0.784087174849898,-1.27090275057033,0.343741192222774,2.13537909887308,-0.957611237607582,0.426851764703684,-1.59848482185801,2.56487267208614,-0.654652169785474,3.14015726688341,-1.026701720149,2.7344319731507,0.64043577885049,0.405574467072633,1.15044998012339,2.21977967143679,-0.925816848137967,0.000153106837773888,-0.617266850187139,-1.30110692690214,1.92828210183278,-1.39734827290727,-1.59848482185801,-1.6199938963914,1.12440093818862,2.46402932486857,1.56247520073014,0.373733361854451,0.368712374011166,2.14126166772047,-0.74784302861729,-0.561354725255607,1.65819094466385
s127,Classical,2.81908659437282,0.659173683325788,1.74192913265566,0.661076093646839,1.44580500339617,0.515751247440626,0.36360972943514,3.34413064438182,-0.151664404264747,-0.432466884558781,2.38913865988491,-0.052300219237916,-1.23428228327204,0.43856650067927,1.47826526177915,0.730882293134978,0.480411339317713,0.631993014865468,1.64508136335108,3.92952165506958,-1.04565895674492,3.82254281435986,0.635546251759802,3.02277397902138,-0.564412827396956,2.53395462074557,0.995836181044804,3.28305599570369,-0.760150335215352,-0.564412827396956,0.613143981940496,1.99997392675798,1.48152820207443,0.609068446177648,0.38855574287973,-1.22634854010932,2.6471168045849,1.00809525084614,-0.549089222748064,-1.02070536695237,1.40873807288975,2.77066422829044,2.20344288804415,2.22240341591173,2.13931903639431,1.58736349337376,-0.781750807987808,-0.88837392294523,1.00481536006006
s128,Classical,3.06767602732516,1.32596353107671,2.54167336513163,-1.42004496927287,1.06934938257152,0.307058970680279,0.789944837739432,3.24397620918954,0.581916196322663,-1.34389598716396,2.91865576335421,-0.653876904591992,-1.06531998906301,1.26480115035212,0.556714750914808,-0.219607010246368,-0.538840372463585,-1.37690409871178,0.345174727432385,2.1750242251698,-1.31614776187573,-0.616078325844004,-1.02325283932304,1.39469021104901,0.147535312669523,2.1832215977809,-1.42004496927287,3.71183257512869,1.10986090434559,-0.236963443320973,0.933902757776848,2.60904468422594,-0.91683748360589,-0.334306544098647,-0.743403574196573,-1.043753978107,2.54676265529857,-1.42004496927287,0.162930287865468,0.478527157529934,1.46637744726474,3.27214495013118,2.99134967942613,2.21786857048395,1.34355007382044,2.28841886896334,-1.24963769295528,-1.26979214557187,1.36214939786693
s129,Basal-like,2.16184647581594,-0.449611587506655,-1.46310836507629,-1.65392118933223,1.12385612186002,-1.32318810158064,0.640231148543524,2.85336702377432,-0.349093355908164,0.134131478873277,1.8877679941773,-1.35112205821517,-1.62412364864359,-1.2644264640704,-0.683460540428522,-1.43758999671345,-0.612030734353717,-0.904656874569426,-0.443415599384106,2.48423956461252,-1.65392118933223,-1.69282873746181,-1.69282873746181,1.84170632629791,-0.411242860622768,0.971598866269155,-1.65392118933223,2.53852662486675,-1.09939684132046,-1.07723923387538,-0.26400597491405,-1.33228703168164,-1.23401911033884,1.13146975116921,-1.78696380295153,-1.78696380295153,1.2312030030942,-1.69282873746181,-0.0940033848935118,-0.468527449432426,-0.090183477421495,-0.657887098508794,0.101432924579427,0.490478010730339,0.241804817993253,0.928656927952904,-1.06648340095056,0.0744125553523969,0.0754308527712096
s130,Classical,2.65335243882589,0.685881894502165,1.64007400671397,-1.47615872641798,0.404518353881284,0.16502821847884,1.75949646839308,3.21849191890633,0.487261194559283,-1.17580380388125,2.97111603736817,-1.02607861157794,-1.11967892206969,0.712196661995536,0.695137560175022,-0.818279699099655,-1.42513839748312,-0.62637823046458,1.14554920983568,1.51001995469508,0.305373532116775,-1.0138570844032,-1.72497134547001,2.13788891219572,0.334160461196578,2.36698245630378,-1.52386387684805,3.00290966913455,0.917841937949792,-0.280342912769784,0.886222326366931,3.02821493129921,-1.00584612960641,0.803962524823223,-0.312912728732396,-1.33294091486417,1.54759773253295,-1.11967892206969,-1.15990410271104,0.143251649406539,1.41816591022259,2.40280731877431,0.87992001444833,2.01411117184147,0.933457904340054,2.13063170140584,-1.47615872641798,-0.128019446167247,1.14384098613501
s131,Basal-like,2.90958496346678,0.897729965353362,1.74194320549528,-0.419643626522093,2.74013527505959,-0.826935985013482,-0.419643626522093,2.06056265193263,-0.0915009355073519,0.559637211657112,3.25437286445908,-0.326719142200259,-1.18637684496819,-0.651981076086984,-0.989477582626142,-0.657288795852075,-0.721637802092461,-1.09505916066112,0.855180651478543,3.68471582362773,-1.64380878373651,0.112287428806151,-1.60677771688591,1.98646253195795,-0.0392562512455691,3.01514110633791,-1.60677771688591,4.43175839509212,-0.780105800432362,0.112287428806151,0.792439393130213,1.17735194897947,-0.761056530788259,0.506959597008821,-1.64380878373651,-1.73340009000868,2.26848327396566,-1.64380878373651,-1.57841625679334,-1.64380878373651,0.797993933884774,2.1186927251181,1.71461295630889,1.43388944717322,2.51468779361956,2.84864493994668,-1.17315825137031,-0.870105934693403,1.18063759248182
s132,Classical,1.39500347792254,-0.307437444308661,0.731888042593525,-1.55638207731798,0.519445320215089,0.0698827647121449,1.88279191894803,2.31640928002003,0.204483943652682,-1.49841505584663,2.50791727752389,-0.680623033808479,-1.30937644191333,-0.738954520680157,-0.292564693970749,-1.17146238076846,-1.11470707463034,-1.53235495180871,0.233791564980662,1.44459520842688,-1.55638207731798,-1.46107429591802,-1.61444113780778,1.93395956641134,-0.645445146569792,1.854312744173,-1.55638207731798,2.82053621819186,-0.503165616972972,-0.66143692705096,-0.230391349537935,1.0205519446472,-1.16789679198965,0.216652510302368,-1.32595961646815,-1.01929637018007,1.84284251676046,-1.24651061016881,-1.55638207731798,-1.51393307183361,1.20707442992369,0.923796276401264,0.8275472668494,0.0881585617209002,1.01556406078021,2.98710066991954,0.838006326616235,-1.43127699209361,-1.06176599950615
s133,Classical,2.99950652039547,0.260262695050503,1.98245790099039,-1.54244929696863,0.408627749472127,-0.342215920826207,-1.23914305349711,3.03012065619666,-0.157064001118834,-1.492182197905,3.10957528573563,-1.18514445325168,-1.36756844379569,-0.734765108028784,0.283730053790811,-1.18514445325168,-1.0711057426457,-1.57808577676163,-0.813582706226886,1.64886998227614,-1.66429342612282,-1.54244929696863,-1.492182197905,1.33504614340331,-1.34416082445012,1.7497029228228,-1.57808577676163,3.86737205996879,0.600042280858417,-0.515296493271189,0.36749517947498,-1.09412659120004,-1.10005901618736,-1.43701012651064,-1.43701012651064,-0.643161483774905,1.49865454679777,-1.3931097181062,-1.66429342612282,-1.66429342612282,0.425478003383862,2.20448456882928,2.44063316565457,1.51902284412432,1.13387697918236,2.05154004188189,-1.57808577676163,-1.51515323084167,0.655950160243578
s134,Classical,2.65297534753638,0.633008735275098,2.29460866542726,-0.89849493319568,1.61920989379219,0.973028277755117,2.00820804487823,3.7905491536951,0.633598589637565,-0.564874589503346,3.08725378863721,-0.927991663965974,-1.11351251374054,2.05069214755437,0.36118971151978,0.164506662345211,-0.185210792856631,0.123016445090366,0.234206068040848,2.29159438925849,-1.07495766549234,0.616595174860232,-1.2519567412018,2.426625705819,0.0360526285508541,2.45030463197178,-1.05884559439121,2.74823665286986,0.780544739111703,0.0859589132857423,1.18580518955646,3.2357710887351,0.297223925975471,1.03505440217438,1.71932439793588,-0.540718978410697,2.632416281599,-1.16096205783021,-1.36135950179239,-1.06682978747586,0.970447494496526,2.24767137011631,0.877754657188515,0.905563289592359,1.827618214845,2.74113714507033,-0.67378583719373,-1.19796449718414,1.14609822177328
s135,Classical,2.4284124535585,0.927114436047435,1.44224083459797,-1.20920457737848,0.557046682661857,0.54128226124233,1.69046077674011,3.7466946821813,0.989722779696754,-0.961484297912953,3.03926404821607,-0.826923231665109,-1.36848994240691,1.16916273730595,0.575987702703884,0.123537313274625,-1.14845328304889,-1.45218308448686,0.281313576532444,2.38277602880467,-1.59373487282451,-1.19097250334563,-1.47291465435908,2.60402404208941,-0.171011732414108,2.36647528237668,-1.41549562859927,2.61844910557613,1.51035249969011,0.609100034995063,0.940994271283093,1.11359472414412,-0.763525991756577,1.30199812757577,-1.52204430787561,-1.55312976142118,1.76202678517775,-1.55312976142118,0.599551098100919,0.109140718374235,0.954612739838505,1.68619273742382,0.621272858886204,0.93177070868038,0.259885253718971,2.53239084215103,-1.34082494446584,-0.918243483513673,1.50195756891571
s136,Classical,2.69577164741844,0.0702974460058142,1.84820953976323,-0.736242036512607,0.769958943665197,0.326585049436972,0.793683972041231,3.6335478887975,0.758452340642621,-0.950648523132294,2.66309917495783,-0.746441756023508,-1.0864472813678,0.573761075484098,0.653864352243712,0.00935595325596977,-1.54178232892448,-0.673519951682561,0.631677696694258,1.54287036031688,-0.86764141757786,1.34044068013982,-1.34168595991527,2.64317876466458,-1.10018902682909,2.72120174360503,-1.48652815932002,3.12031817743836,1.27249593054315,-0.365066759951268,0.87704416800746,2.85510991823977,-0.86764141757786,-0.134449697865583,-1.16959666133436,-1.32624878564366,1.84157150935267,-1.55800639450223,-1.45170795593449,-1.31139629627357,1.15768109079751,1.04847269313587,0.0831822381629284,1.09527740516171,1.57502525288212,2.49700829288668,-1.41087794925678,-0.933113843784179,0.811596436704435
s137,Basal-like,2.73571884945223,0.13469601791193,1.68060291944741,-0.966057725852331,1.48413651127306,0.442484513889175,-0.469077528358575,3.45244433894174,0.141662754942505,-0.759507380279764,3.30534499372207,-0.893228906859181,-1.18506855997786,0.103735273614364,-0.246935311176979,0.32022588070851,-1.51020097958599,-0.796391417163197,0.274765004988412,1.89524879757925,-0.157391475568121,0.220578908196625,-1.61022267967406,1.72401239496448,-0.181268404968425,1.72274837538819,-1.16468243148419,2.77131489821191,-0.715406588415179,-0.603463315483441,0.497782618158827,1.09166012121125,-0.298696720868296,0.192164285713591,-1.43780161733906,-1.48350689881136,2.05646584340684,-1.3753303091977,-1.232641777953,-0.197871691801191,1.10004943066513,0.655194462014249,-0.871443516196738,-0.3802456529943,1.16102445895706,1.86169730862737,-1.41762610635113,-0.930666262592076,1.18576393233821
s138,Basal-like,2.1702834979059,0.270629837641135,1.51791062415777,-0.932575678452846,0.995726629610552,-0.915208884092824,0.663744501094927,2.2824319228057,-0.301275453406956,0.923857063136122,2.3263584724193,-0.439047494208849,-1.51633443280056,0.0586704519561914,-0.323928665981628,0.0526502086521184,-0.943238518371934,-0.13712027505988,0.399134007562075,3.50370818280421,-1.62268412886742,1.76079399800663,-1.27032409791901,3.03948196772849,-0.661289726877654,2.84975203226502,-0.435681235742779,2.77102889046895,0.525200424814224,-0.853328383614404,0.789307184604069,2.02058429995699,-0.875420818669389,0.369711208343777,-1.44378879674394,-1.56238787199959,2.7819602368823,-1.56238787199959,-0.875420818669389,-0.750357482798378,0.550126053389189,2.17317550269173,1.6996800317499,1.14164720738445,1.3106601575312,1.74702907309459,0.163969517964923,-0.802663378110384,0.948490430297502
s139,Classical,1.86945322459415,0.277748050478021,1.07108108138095,-1.3593394989502,0.434764163803038,-0.175876099296353,1.59810536055781,2.30408548840705,-0.382560779487952,-1.38720605642046,2.05242861895983,-1.11622856763748,-1.16885103662117,-0.421360738053046,0.32764835001526,-1.1850906390398,-1.34632004750668,-1.55044918383692,-0.171227125990481,1.21188675643247,-0.180556148525284,-1.29891863601469,-1.58945850191299,1.16539185913117,-1.04373019550657,1.32736117707294,-1.58945850191299,3.7048926119063,0.938416460844941,-0.609578980461893,0.506210839733487,0.934148820110602,-1.33381781468641,-0.307225827926146,-1.31015864829037,-1.58945850191299,1.37803476377901,-1.38720605642046,-1.55044918383692,-1.58945850191299,0.534863826466135,0.00661061612456647,-0.558660547228595,-0.374230054778476,0.859637697937665,2.12195458292168,-1.49545344141025,-1.58945850191299,0.681154943114661
s140,Basal-like,2.54178747411831,1.12585153746742,0.468918911761327,-1.17011833368974,1.40084687032242,-0.201910010767555,-1.04231874080817,2.51772475136929,0.338592565317651,-1.26394096174199,3.29008588069668,-0.831955220097197,-1.50897772331195,-0.891154069792294,-1.0232103782779,-0.562616814910318,-0.76915731467885,-0.883865312831238,-0.0461755301113019,1.77978893395464,-1.64971211202471,-0.742890841532321,-1.10457367709738,1.78390403963131,-0.40241410609495,2.31715958701168,-0.573482256469391,2.37290266363784,-1.072438484667,-0.339194128931881,0.65229282675587,1.03595576408184,-0.838615031804601,-0.40411430369108,-0.566941489915357,-1.35823776076472,1.78799606257724,-1.43517702843038,-0.728768013536786,-0.531053707309237,0.747035559375259,0.752123023872623,0.0302088894747322,0.203668676489973,1.58911250002999,1.6694198903558,-1.45098974358712,-0.683008463202682,1.06401943242884
s141,Basal-like,2.25044980782435,-0.472439707408056,1.20358558275072,0.154493067611025,1.13964104254628,-0.696187038910503,-0.0698820260036906,3.19739471553587,0.216946709689472,0.0201300096691159,2.73135098967334,-0.464214328768986,-1.36573903900188,0.115729996069661,-0.607019295496756,-0.0115160008679262,-0.933231048771836,0.722123595261184,0.446890746136171,1.50616612155133,-1.28356193228985,2.32108237987582,-0.310834885268924,2.42768357491965,0.500159805500476,1.17241252121936,-0.337565536112664,2.77896060672829,-0.305934143985438,-0.817141318318624,0.421718223698788,-0.305934143985438,0.0464810147933794,2.05922126401597,-1.10308053695931,-1.32207508940948,1.93086180627506,-1.5531550099659,1.29448714691266,0.706112611601745,0.583087275138693,1.77790597856688,1.2630050247872,0.684764419466677,2.68018383824308,1.85166842249041,-0.630156716364383,0.588328826423152,0.536704735549977
s142,Classical,2.82520495947459,0.795290534790443,2.41095314437825,-1.22781175525158,1.0215930261543,-0.615553497330327,-0.464075791045437,3.20031646250738,0.428068107128331,-0.625653561626018,3.02996426344741,-0.897792721801877,-1.3681956491178,-0.0141476733335802,1.40806664179889,-0.608906620993445,-1.20730063440862,0.146757276609605,0.603235433755529,2.81017895357768,0.822645621315812,0.666669334124566,-1.14261615489671,2.66642876557081,-0.263124704004253,2.65688656392152,-1.3681956491178,3.62457571486902,1.48025227782348,0.277976508833858,0.95193246577967,1.67678033438128,-0.736558958504957,-0.136695663207225,0.860597266640249,0.359821626223115,1.90471513871481,-0.255248513601643,-1.22781175525158,-0.814032193615302,1.12552859039743,3.0418714464907,2.51595349011763,1.88475376544071,1.3633641432408,2.63253665767976,-1.40243542391694,-0.291417930368172,1.74834137664396
