,Subtype,FAT2,KRT5,CPA1,CTRB2,CPB1,CELA3A,CTRB1,CPA2,REG1B,CTRC,AMY2A,CEL,KRT14,DNER,TNNT3,RHCG,H19,TENM2,KRT13,KRT6A,IGKV1-12,MUC2,SPINK4,TM4SF20,KRT20,B3GNT6,REG4,BTNL3,HMGCS2,GPA33,ADGRG7,ITLN1,GUCY2C,MUC17,SLC13A2,PRAP1,FEZF1,BTNL8,APOBEC1,TFF1,PHGR1,MYO7B
s35,Consensus_class_1,-1.59373487282451,-0.424543192106885,0.435146015112722,0.709480876934041,1.05490911648957,-0.394116051080127,0.419348318989202,-0.179363723485785,0.225542890811009,0.384390506930956,-0.623599595011177,1.16244564125634,-1.39894062526489,-0.822485231208,-1.25863088352709,-1.59373487282451,0.280433383790035,-0.878048751508197,-0.732199248607694,-1.19097250334563,-1.31532933896726,-0.500436322539205,-1.55312976142118,-1.10212289943394,-1.59373487282451,-1.59373487282451,1.11359472414412,-0.471611331189686,-0.463958950709882,-0.401018486139941,-1.19097250334563,-1.59373487282451,0.373640602869471,1.51067344583321,-1.25863088352709,0.446421417542733,-1.26929973010887,0.54128226124233,-0.127548328803797,1.68619273742382,-0.0507056225263203,1.46258430860889
s36,Consensus_class_1,-1.51137911838941,-1.40565175599881,-1.60363658604002,-1.66745729590256,-1.23171172032585,-1.66745729590256,-1.66745729590256,-1.66745729590256,-0.97202649400412,-1.13756761311633,-1.40565175599881,-0.226435549440993,-1.55698747683115,-1.66745729590256,-1.66745729590256,-1.60363658604002,-1.09068165518245,-1.10360573302425,0.235966949388997,-0.923695734279475,-1.09709985949807,2.61808148251736,0.0354203306198863,1.66487483905148,-0.937755739274986,-0.740524074785026,2.80799809365227,-0.770097969693889,0.565172793219147,-0.322456133594755,-0.679084556769017,0.63388886561579,0.446368852108056,1.9961925626174,-0.570185964230827,-0.123430736781973,-0.862335301713443,1.13741614654769,-0.33246448414614,1.90546464476813,0.0337883708140493,1.32536257417788
s37,Consensus_class_1,-1.53701764468748,-1.53701764468748,-1.01749823346725,-1.01749823346725,-0.816155852303298,-1.53701764468748,-1.01749823346725,-1.01749823346725,-1.01749823346725,-1.01749823346725,-1.53701764468748,-0.452183586177133,-1.53701764468748,-1.01749823346725,-1.01749823346725,-1.53701764468748,-1.53701764468748,-0.452183586177133,-0.365728745285244,-1.53701764468748,-1.53701764468748,-1.53701764468748,-1.53701764468748,0.632290022832087,-1.53701764468748,-1.53701764468748,2.21356863346588,-1.01749823346725,-1.01749823346725,-0.0998603432503615,-0.669561094670984,-1.53701764468748,-1.01749823346725,2.84616455510475,-0.220142843219066,-1.53701764468748,-1.53701764468748,0.397733683309334,-1.53701764468748,1.25567703643861,0.912246059889537,1.00229105825148
s38,Consensus_class_1,-0.941727743001292,-0.941727743001292,-0.941727743001292,-0.748499431810382,-0.941727743001292,-1.43574693253387,-0.941727743001292,-0.941727743001292,-0.748499431810382,-0.748499431810382,-1.43574693253387,-0.235345157932934,-1.43574693253387,-1.43574693253387,-0.941727743001292,-0.606889602731953,-1.43574693253387,-0.748499431810382,-0.235345157932934,-1.43574693253387,-1.43574693253387,2.36107703039776,0.865500418380841,1.43346881197002,1.92916864475534,-0.941727743001292,3.64311376814346,0.184021055288016,0.798668427138435,0.896815643867215,-0.395332544510576,1.29317198838299,1.64266461828945,3.0700741717092,0.143079200036969,-0.941727743001292,-1.43574693253387,0.969842009036105,-0.492395013083497,2.50721609232545,0.7809898959114,1.049051013629
s39,Consensus_class_1,-1.54897292879202,-1.32232229789423,-1.44617636513442,-1.18976817978768,-1.17525190442661,-1.44617636513442,-1.38309701116157,-1.46574959427525,-1.42851123873869,-1.22053538854773,-1.48800464202851,-0.582882609001655,-1.51444916863792,-1.25409485004174,-1.54897292879202,-1.54897292879202,0.935035551707791,-1.31161639507996,-0.696261085594227,-1.51444916863792,-1.44617636513442,-0.972728660925905,-1.33343639522278,-1.33343639522278,-1.54897292879202,-1.1033898845074,0.868783288370217,-0.505230770594224,-0.196511242943348,-0.704799873321528,-1.28158003425876,-1.27216492957421,-0.842794990797642,1.72207723931093,0.697058541475402,0.169121222758435,-1.26300951895442,-0.752483747909943,-0.880197760479632,2.72566125860452,0.632685813631895,1.21307018198125
s40,Consensus_class_1,-1.56824248515757,0.612052958365159,-1.56824248515757,-1.56824248515757,-1.53348841275419,-1.56824248515757,-1.56824248515757,-1.56824248515757,-1.56824248515757,-1.53348841275419,-1.53348841275419,-1.32925891191977,-1.43064173703837,-1.53348841275419,-1.46475536991761,-1.53348841275419,-1.07330243359574,-1.15744743459967,-0.956233073508419,1.77570954663887,-1.41546932869124,-1.13804634529581,-1.41546932869124,-1.44696981393341,-1.40124281883515,-0.828098855125585,1.60009813149945,-0.0709501576274452,0.507073813326192,-0.691742710548047,-1.44696981393341,-1.50686648839233,-1.31884743386524,0.69686697727485,-1.56824248515757,0.458469844710975,-0.867677802106887,0.563976542253847,-0.0589041444036393,2.90296036538216,1.35665390445276,0.649522606219679
s41,Consensus_class_1,-1.4494503843108,-0.753504759908932,0.556580992965104,0.400767057925982,-0.725098316087392,-0.633695348149047,0.0453334049754634,0.473129811871116,1.01884707993295,-0.732854249180646,-1.5334108899617,2.33610275847513,-1.5145043419818,-1.14945135462437,-1.10592728549284,-1.61767281474488,-0.78504738111138,-0.499154694185459,-1.22725995723405,-0.643055256621917,-1.10592728549284,-1.01662160685166,-1.55807277459388,-1.61767281474488,-1.39553038393539,-0.0739296002072162,1.98316311593052,-0.444608754664247,-0.482200357091979,-0.683418229476611,-1.35926477842314,-1.38033240608317,-0.836762427685397,1.7990131676163,-0.0031979557851104,-1.33985534999032,-1.29935290001175,1.23515260154078,-0.189537740869208,3.25825828978738,-0.677690690311247,1.45748357863555
s42,Consensus_class_1,-1.26132734047794,0.0141729942151323,-0.660011904972065,-0.569203003238654,-0.828324069882424,-1.15442133785239,-0.0797863639649038,-1.64461336126831,-0.981954824465674,0.295762307564323,-1.24193335165454,-0.0582572477472045,-1.37493203071549,-0.862995674933115,-1.13372094595534,-1.23445670949968,-1.18585881623302,-1.17937797674229,-0.990466775685235,1.31075214495934,0.300678336538096,-0.135527571202547,-1.64461336126831,-0.996943131144521,0.241352159337147,-1.30828058424081,2.06878605295867,-0.751699463317477,0.735564598652481,0.322395798513764,-1.0976632849612,-1.48497567988967,-1.01237797434135,1.40508605684638,-1.64461336126831,-1.32720952822006,-1.2457295556727,-0.589648732250665,-0.494163801333559,2.24162238836088,0.495007505395719,1.19775367940655
s43,Consensus_class_1,-1.42702886087604,-1.42702886087604,-1.50506558747819,-1.50506558747819,-1.42702886087604,-1.42702886087604,-1.50506558747819,-1.42702886087604,-1.50506558747819,-1.42702886087604,-1.42702886087604,-1.25956892118089,-1.42702886087604,-1.42702886087604,-1.42702886087604,-1.22563280240342,-0.831953107086997,-1.37005915715781,-1.42702886087604,-1.50506558747819,-1.0520898958631,4.7483550652161,4.40600203198587,-1.34926389218193,2.1916518655942,1.77465903222218,4.59614314425826,-1.05836785673047,1.46658833001145,1.34625951214795,-0.627785998932965,3.96783190580945,1.19463819435354,-0.859487918335551,-1.28523559312567,-1.39476924518071,-0.317594719381111,1.36934161135007,1.47519591219456,2.89781736576972,1.00437642236256,1.6270156474972
s44,Consensus_class_1,-1.30032407353665,-0.683592929500329,0.217212596679785,-0.497430149822343,0.558983609628711,-0.992703667287447,0.190101069146907,-0.285043714124806,0.0986539282746624,-0.144491275354492,-1.07614272954681,-0.110378944713851,-1.39401115681379,-1.41848815411001,-1.25115298762918,-1.24102451808107,-0.779243506351083,-1.15530245811226,-0.635643746007713,1.19298786052685,-0.53756435068088,-0.540421788296201,-1.16777454402469,0.207288480874175,-1.4551751811723,-0.889849404813394,2.64337380524133,-0.406909205171207,1.25095987835897,-0.172663994505439,-0.412825805292835,-1.02012178129712,-1.01082666729912,1.40149322982991,-0.577201296290611,-1.3244888051607,-0.404556621462643,0.334850691251193,-0.960958321400944,2.85117353491992,-0.344944620526245,1.50023306886868
s45,Consensus_class_1,-1.43062290211094,-0.475098615323334,-0.478558233068611,0.0719204012373722,0.223796113159635,-0.743876935217382,-0.478558233068611,-0.947100181521292,0.248467306834278,-0.45469101657957,-0.987355754282485,0.596510126243132,-1.57567597247308,-0.883367092930718,-1.59525044053295,-1.39225760239201,-0.933113843784179,-1.14878355060882,-1.02654185424293,1.34044068013982,-1.55800639450223,-0.655348088047222,-1.55800639450223,-0.673519951682561,-0.86764141757786,-0.965057869972328,2.85510991823977,-0.769989324412391,-0.998833282539864,-1.03061291894815,0.447785909102132,-1.59525044053295,-1.34168595991527,1.76008811759913,-0.0856539070789781,-1.24419402551411,-0.68046310545065,0.326585049436972,-1.0909886981583,1.04847269313587,-0.919445461896851,1.77389860799687
s46,Consensus_class_1,-1.55767218406569,-1.55767218406569,-1.14577425775699,-1.14577425775699,-0.982834061279336,-1.55767218406569,-1.14577425775699,-1.14577425775699,-1.55767218406569,-0.982834061279336,-1.55767218406569,-0.428175013537142,-1.55767218406569,-1.55767218406569,-1.55767218406569,-1.55767218406569,-1.14577425775699,-0.764377511389116,-0.680754601367122,0.901447778569626,-1.55767218406569,-1.14577425775699,-0.331407643370693,-0.680754601367122,-0.331407643370693,-0.104367706103464,2.44806100428555,-1.55767218406569,0.667945167123573,-1.14577425775699,-0.607418944472757,-0.0140736590496356,-0.104367706103464,1.57723490498945,-1.55767218406569,-1.14577425775699,-0.482518670267713,0.624025282948722,-0.428175013537142,2.95453340068083,0.114287894280365,-1.55767218406569
s47,Consensus_class_1,-1.04453135807227,-1.04453135807227,0.227382911899634,0.227382911899634,0.227382911899634,-1.04453135807227,0.227382911899634,-1.04453135807227,-1.04453135807227,0.227382911899634,-1.04453135807227,-1.04453135807227,-1.04453135807227,-1.04453135807227,-1.04453135807227,-1.04453135807227,-1.04453135807227,-1.04453135807227,-1.04453135807227,-1.04453135807227,-1.04453135807227,3.53128348947277,1.45347615225479,1.83766935456676,1.79386121143996,0.227382911899634,1.77052036701963,1.30408658678845,-1.04453135807227,0.227382911899634,0.8894203056997,0.227382911899634,0.227382911899634,1.9675438531693,-1.04453135807227,-1.04453135807227,-1.04453135807227,1.66528482864228,-1.04453135807227,0.8894203056997,1.30408658678845,-1.04453135807227
s48,Consensus_class_1,-1.37226042082936,-1.04226588225105,-1.53402086601775,-1.53402086601775,-1.53402086601775,-1.53402086601775,-1.53402086601775,-1.53402086601775,-1.53402086601775,-1.53402086601775,-1.43157252384825,-0.829522958969006,-1.08357346410695,-1.17556899819541,-1.53402086601775,-1.46154529846484,-0.655510583560076,-1.53402086601775,-0.731844961695223,0.74342051007863,-1.53402086601775,-0.583869682951971,-1.53402086601775,-0.224665950787076,-1.53402086601775,-0.929988823552069,-0.478829022233973,-1.53402086601775,-0.190711707062322,-0.573723985637677,-1.04226588225105,-1.53402086601775,-0.236385565907498,2.25021407854163,-1.53402086601775,1.08657223957588,-1.53402086601775,-0.482289034336742,-0.626252353995309,1.56149105262843,-0.900221090660631,0.948606389800215
s49,Consensus_class_1,-1.30688612281282,-0.616953231875097,0.56514217572443,-0.14365821543797,-0.0576186696606454,-1.2871843133861,-1.10191320090305,0.174515134552466,-0.714244992829356,-1.46296407526326,-1.40916915537802,-0.310179224740281,-1.61016402548964,-1.27581788949188,-1.28335959642158,-1.53153258260563,-1.09177871981786,-0.741333991280035,-1.06250666621399,-0.378260679989949,-1.61016402548964,-0.224078565891987,-1.34070475922088,-0.906295383196223,-1.51434292420569,-1.16742841146404,-0.629679619389934,-1.51434292420569,-0.485023986759043,-1.31505740848233,-1.13087013425816,-1.6701202440263,-0.171712423385093,0.720861581187382,-1.35424653744341,-1.18226549023139,-1.46966127670241,1.24487493584015,-1.27957109335784,0.819658351551265,-1.36833850088488,1.13507941217588
s50,Consensus_class_1,-1.4869082795773,-1.28301421023297,-1.51585088092204,-1.51585088092204,-1.4869082795773,-1.51585088092204,-1.51585088092204,-1.51585088092204,-1.51585088092204,-1.51585088092204,-1.51585088092204,-1.26772576961262,-1.2131781042081,-1.4869082795773,-1.51585088092204,-1.42961564404262,-1.46472712597231,-1.29097438350443,0.912169801259265,1.70733223432216,-1.21951749663588,-1.1146676658427,-1.21951749663588,-1.41477551145742,-1.4011450322567,-0.452590075312116,1.01239318421671,-1.4869082795773,0.577067285078669,-0.691723025831452,-1.41477551145742,-1.42961564404262,-1.05604783173817,2.03826294795198,-1.4011450322567,-1.05604783173817,-1.15001627433867,0.302998840279643,0.003806252750349,2.84887180619519,0.63663439394099,0.535289266049047
s51,Consensus_class_1,-1.61215401153312,-1.09319656242195,-1.0695795747411,-1.61215401153312,-0.550402165008837,-1.1693163962698,-0.211776077552463,-1.55358417371877,-1.61215401153312,-1.61215401153312,-1.48133503792121,-0.943766158554311,-1.28874653067428,-1.23683188869539,-1.61215401153312,-1.45745358405837,-1.04712329762151,-0.995225151997692,-0.842606654730475,0.73501897202781,-1.61215401153312,3.57328446859389,1.68853759569284,0.681994518492383,1.64207722065518,-0.40547573253643,3.87348075809624,-0.6558284310877,0.0314826806396691,-0.018159793644067,0.500466027524362,0.320502452548722,0.784857063961758,1.43454906362789,-0.793060140739012,-1.33903727334958,-1.12788561714789,0.0723710564848783,-0.721302821157155,2.48629914124332,0.465812847439654,1.41105232261212
s52,Consensus_class_1,-1.00887245744065,0.0608611672525091,-1.57066788139429,-0.31973843717999,0.0740643533972198,-1.24842783453031,-1.57066788139429,-1.57066788139429,-1.15253617989734,-0.578147082492316,-1.57066788139429,-1.32956805253852,-1.35481410885142,-0.744972952783245,-1.05858996652949,-1.57066788139429,-0.521484441639113,-1.27287815326365,-1.19462175569778,-0.96970440019321,-1.27287815326365,-1.01839155789743,-1.27933154814492,-0.616926593098682,-0.690434274951426,-1.08758568306342,1.86731948511902,-0.150691176540512,0.167241834689434,-0.451419161941797,-0.394677819772021,-0.280163545741232,-0.456179209419628,1.80214274233268,-1.57066788139429,0.260330341494133,-1.57066788139429,0.503113491489212,-0.412305149166559,2.4399920782599,-1.30680911448309,0.62117123370901
s53,Consensus_class_1,-1.00716565447778,1.81326124734367,-1.62764893644386,-0.140712462713106,-0.0935866273390211,-1.39564194520677,-0.733832705395219,-1.62764893644386,-0.626479909129179,-1.15676929483379,-1.56304621209916,-1.13658791161415,0.0481960253186262,-1.06404585562232,-1.36268508556154,-0.917014030475322,-1.09525483339463,-0.730180792999223,1.26299560422671,1.95354741214422,-1.56304621209916,1.95273511533554,-0.433163903741627,-0.486934711221002,-1.30092249025325,-1.10248881686077,3.30781440059954,-1.23416417216937,-0.912011499629221,-0.79548018436002,-1.44534836935593,-1.03794237809857,-1.36268508556154,1.98457353849181,-1.39564194520677,-1.03163134860874,-0.948040817827432,0.592274358981558,-0.986694991239171,3.20674154426585,-0.937498315127564,1.54907589143267
s54,Consensus_class_1,-0.833113499601615,1.55142335649063,-1.02575260542021,-0.363097575320955,-0.654264079236011,-1.05505817032406,-0.740791677105248,-1.38299891931295,-0.908813175611045,-1.03359170838833,-1.47622037709345,0.0808801297224802,0.756478675390837,-1.37729226629156,-1.28303393083116,-0.770676973474777,-0.890020575515807,-0.803807029311666,0.970322984104897,2.52901483648579,-1.30568166110347,0.493201405799429,-1.44644026814686,1.05609324535563,-1.45358788864649,-1.33469715882968,1.56372433217291,-0.109557694781491,0.200361040566607,0.992565452070605,-0.923845940316867,-1.24514323623513,-0.371549300790216,2.7774377285111,-0.816461315907678,0.351842745070568,-0.932608979841595,0.991829769587034,-1.27002317971887,1.96907449607703,0.208892522374795,1.53460416944343
s55,Consensus_class_1,-1.58337268007642,-0.445434478612037,-1.65854910179427,-1.65854910179427,-0.576470315438914,-1.60537941386814,-1.65854910179427,-1.65854910179427,-0.705803331581737,-1.65854910179427,-0.30981517594624,-1.33768915721799,-0.578318798316718,-1.30918044843955,-1.39939856418001,-1.4907496948,-1.38385916827314,-1.01757471077947,-0.88267610461505,-0.525860977204348,-1.60537941386814,-1.49932515948756,-1.26200987272633,0.671766938248434,-1.65854910179427,-1.4159760255738,0.418675988612808,-1.42771435651599,-0.796870616108879,-1.29769947884544,-1.46735584337087,-1.65854910179427,-1.26541998008002,1.62282255505535,-1.135523774363,-1.60537941386814,-1.58337268007642,0.237725687407816,-1.12570279760132,2.93894053968557,-0.392247380083719,0.123107836490797
s56,Consensus_class_1,-1.73817993157367,-1.06847501733748,-0.23133922962465,0.137701802053699,0.158875410778839,-0.786399396542321,0.0355030912122964,-0.774767770835359,-1.1585724350557,-0.378095680960636,-1.1966949224644,-0.628171567889486,-1.65335760887606,-1.34028003309868,-1.47121102173494,-1.73817993157367,-0.869367193393988,-0.949803995012441,-0.69105159896721,-0.552833688956534,-0.58892080670582,0.730519874561458,1.18818578492291,1.11183327069328,-1.06611681130439,-0.776210269161921,3.33244317649649,0.0904876976287869,-0.0945078344559669,-0.460046712411181,-1.20594983678894,-0.541551884147936,-0.632805262901796,2.48909687768538,-1.48477936600598,-1.29552706470623,-1.27676228207982,0.18171415911812,-0.884622000003987,1.90235070946161,-0.678491925926536,1.41110435310008
s57,Consensus_class_1,-1.53714900991415,-1.13441589091899,-0.635370840809901,-0.276198334653458,0.251199797235046,-1.42513839748312,-0.786510200963901,-0.839319874310542,-0.134827881343284,-0.684581428667363,-1.15470863072637,0.842247125957608,-1.6610982279828,-1.17045035978738,-1.6610982279828,-1.68880476102643,-1.49905279502928,-0.775322351171463,0.976364039204409,-1.0138570844032,-1.6610982279828,-0.0356556616994491,-1.11967892206969,-0.405340126979035,0.305373532116775,-0.0756653949275036,3.02821493129921,0.0330607151952493,0.33046661444805,-0.783695693862798,-0.405340126979035,-0.333464036949084,-0.745480608760697,1.02701973013484,-1.6610982279828,-1.68880476102643,-1.6377780890045,0.16502821847884,-0.485067171614062,2.40280731877431,-0.734946833109831,1.61000028560947
s58,Consensus_class_1,-1.57003640231794,-1.57003640231794,-1.57003640231794,-1.57003640231794,0.149448351869756,-1.1639109900312,-1.57003640231794,-0.297582253330971,-1.57003640231794,-1.57003640231794,-1.52184668628797,-0.625115242753625,-1.13028269310929,-1.0316651983295,-1.57003640231794,-1.26754417025475,-1.21633568753131,-1.1920508480168,-1.04762266081282,-1.02005626339631,-1.57003640231794,-0.709218672951365,1.65629935073408,-0.257733783519882,-1.57003640231794,-1.1920508480168,3.00030637713805,-1.06207232360661,1.53844433883335,0.192414616354277,-1.41791508323315,-1.57003640231794,-1.12050072411125,1.60577106646275,-1.57003640231794,-0.733067174350831,-0.936210714484456,-1.17770282666246,0.0874519323780489,2.57465671464393,-0.248905519451059,0.510313091003192
s59,Consensus_class_1,-1.44445768258655,-0.81108848667077,0.0666773318226758,-0.506841336614194,0.489466246170997,-1.03194367416897,-1.02822378554031,-0.843910689369222,-1.40429461303543,-0.526646400953901,-1.00296421671008,0.557479799068143,-1.47872489867729,-1.27914068889378,-1.52860898482783,-1.44445768258655,-1.44445768258655,-0.679663085073803,0.400998795283693,0.616595174860232,-1.14131059744005,-0.0522594479773429,-1.16096205783021,0.942584453724564,-1.07495766549234,-0.733111420487956,3.2357710887351,-1.25853374253367,1.00382704705477,-0.523560075280685,0.957403150600637,-1.04712476993028,-1.34267500475451,2.39126318445203,-1.10027602017361,-1.52860898482783,-1.41666601690642,0.973028277755117,-0.978947635620117,2.24767137011631,-0.598561741264969,0.97155467590896
s60,Consensus_class_1,-1.57201136049737,0.166550621952748,0.137810797422304,-0.358047844425061,0.270838339581362,-1.57201136049737,-0.573893145744292,-0.775250821685216,-0.910580644762737,-0.196075944248973,-1.57201136049737,0.513310644723389,-1.57201136049737,-0.573893145744292,-1.57201136049737,-0.775250821685216,-1.57201136049737,-0.775250821685216,-0.196075944248973,0.845757784198879,-1.57201136049737,0.997194773824605,-1.09589245677857,0.0435842216827876,0.339865865491193,0.944187400970595,2.78710760743162,-0.910580644762737,-1.57201136049737,-0.0657262525666922,-0.106446737642928,-0.573893145744292,0.496046686381149,2.31837593282096,-1.57201136049737,-1.57201136049737,-1.57201136049737,0.623455129604412,-1.09589245677857,3.56277825145453,0.0764526159652402,-1.09589245677857
s61,Consensus_class_1,-0.877042452886623,-1.56272952465011,-0.627081824641412,-0.106421159858768,0.235701387897759,-1.56272952465011,-0.877042452886623,-0.627081824641412,0.0519663224699904,-0.452001395537783,-1.56272952465011,0.599455790009974,-1.56272952465011,-0.627081824641412,-1.56272952465011,-1.56272952465011,-1.56272952465011,-0.627081824641412,-0.877042452886623,-1.56272952465011,-1.56272952465011,2.72630442525192,1.10444991963049,1.37097350358843,0.421759856355402,-1.56272952465011,3.25330131665133,-0.202553942999629,-0.877042452886623,0.812256069953476,0.856440221802618,2.32391634972833,0.37983488118432,3.03148743106324,-0.877042452886623,0.498526561262126,-1.56272952465011,0.335130897075299,-0.877042452886623,2.72902191591294,0.37983488118432,1.21384313806768
s62,Consensus_class_1,-1.46599489312849,-1.46599489312849,-1.46599489312849,-1.46599489312849,-1.46599489312849,-1.46599489312849,-1.46599489312849,-1.46599489312849,-1.46599489312849,-0.240706225254726,-1.39588857578641,-1.46599489312849,-1.46599489312849,-1.46599489312849,-1.46599489312849,-1.46599489312849,-1.2946688787384,-1.46599489312849,-1.46599489312849,-0.137193068656625,-1.34468038070256,-1.2946688787384,-1.46599489312849,-0.995143734316265,-1.46599489312849,-0.716316665112085,0.403283577906442,-1.0690557248898,0.128034075793786,-0.878102619585401,-1.46599489312849,-1.46599489312849,-1.46599489312849,1.32468682577742,-0.603231822135146,-1.46599489312849,-1.46599489312849,-0.327844188588191,-0.65094168039691,2.30121589893886,-0.856520095838731,0.983107264998367
s63,Consensus_class_1,-1.60917170785706,-0.807132986195228,-1.16745387592541,-0.295117791185989,-0.549180538291063,-1.2998614967089,-0.844356602683319,-1.16745387592541,-0.552662391810222,-0.986070125252738,-1.60917170785706,0.337877712234418,-1.60917170785706,-1.32083106769421,-1.60917170785706,-1.51428051096408,0.386201249702945,-0.563216961030759,-1.04888740859875,-0.764737928117677,-1.58462258505418,-1.24301233826924,-1.50026763718524,-0.518623608363517,-1.60917170785706,-0.6542369771592,0.885659452725361,-0.523621901034487,-0.898818195263884,-1.09387165803784,-1.2998614967089,-1.5293561013299,-1.50026763718524,2.10504669219165,-1.35875931020539,-1.45166668395101,-1.31370836470076,0.747133873811914,-1.14323958763069,2.53785494650733,-1.48712436145026,0.499457386304285
s64,Consensus_class_1,-1.72845368115634,-0.444690355797497,-0.286095958132704,0.0147316183253538,-0.0065525177310943,-1.72845368115634,-0.117771269321131,-1.72845368115634,-1.357559462095,-1.72845368115634,-1.44501317279874,0.563526982941345,-1.48633429133939,-0.712648907511011,-1.72845368115634,-1.72845368115634,-0.442876388673719,-0.670777258423993,2.92164215825034,1.37107602313288,-0.949353328064583,-0.31568900646708,-0.691378279292598,-0.769101422453469,-0.650800972394169,-0.234402700739304,1.69190649686407,-0.977815613790076,-0.138686056764166,-0.424992434866225,-0.961378909435084,-1.64251616172479,-0.480089948744153,1.67243849149708,-0.999055337522897,-1.17138783890467,-0.763227271215069,-0.450160876346693,-0.117771269321131,1.03057007010771,0.311978520619586,1.50713985424469
s65,Consensus_class_1,-1.51325769910734,-1.47957996249145,0.120264872709492,0.193284399294858,0.969580866014938,-0.641873727174401,0.0775678200977301,-0.240657206136111,0.545325595299844,-0.0551232471845829,0.360077570155337,1.29014694171531,-1.51325769910734,-1.27155537071593,-1.51325769910734,-1.51325769910734,-1.43206957892045,-1.0782332618335,1.04723682904462,-0.120088171808445,-1.04973792532679,1.18486209633569,-1.08415839478133,-1.16264979970609,-1.20061918046287,-0.14036475630866,0.651067129268488,0.333796593355126,0.684265524417632,-0.812653352340176,-1.10870601545433,-1.27155537071593,-1.36520727016449,2.48083571641229,0.666352904099479,-1.31424199228531,-0.0857150931882465,1.33826982602303,-0.623886527394844,2.82942237364508,1.04679783510321,0.864517382197143
s66,Consensus_class_1,-1.54993737683338,-0.0449691518344477,-0.157585264571637,-0.162721806201772,0.480301769853778,-0.74506789172767,0.278497422863,-0.229328741771185,-0.605591584146258,-1.10384533657197,-0.877708018173387,0.0217904151023897,-1.46858090032346,-1.47990491981629,-1.69080517931143,-1.3554204984682,-1.07420248183559,-0.949887486642242,0.607126576660086,0.677313003739238,-1.25125037740764,-0.789065579068972,-1.15626959506149,-0.301820837611801,-1.27889496598787,-0.216238298349831,2.60774755994128,-1.62029032618645,-0.3505474612567,-0.903401444804952,-1.30875458328053,-1.47990491981629,-1.18718056019091,2.04490633252703,-1.2732035405445,-1.36267094840763,-1.62029032618645,-0.307070413677166,-0.233113782528782,2.32835975467973,0.0767573912725339,1.11410072210905
s67,Consensus_class_1,-1.47460664617324,1.20206939084983,-1.59270339009125,-1.52393692284892,-1.46036349073546,-1.62746527008315,-1.59270339009125,-1.62746527008315,-1.62746527008315,-1.52393692284892,-1.62746527008315,-0.966969879833642,-0.39951790198366,-1.21590495321438,-1.62746527008315,-1.56607179012092,-1.21590495321438,0.390754386302586,-0.777738762647354,0.760667383396936,-1.13687978532037,-0.0008663097050989,-0.789698765116932,-0.27279616150286,2.09614920785605,-0.206548643089233,2.02458774043442,-0.409742200268126,0.497554140376064,-0.434192437206715,-0.452193292629586,-0.156635739747291,-0.0116638961944794,1.77183485094501,-1.41028036316698,-1.52393692284892,-1.36773408515371,0.170498395866728,-1.01783428898428,2.17659592541347,-0.11674962405719,0.977512003859684
s68,Consensus_class_1,-1.3415624450477,-0.139056885336114,-0.967069543092459,-0.333938063030395,-0.137750844786022,-1.1303871143342,-0.794457511796353,-1.17842557806367,-0.77820060986451,-0.6289837867269,-1.39923406747524,0.498101040598962,-1.57411733433142,-0.82133313238262,-1.70903140355947,-1.52328685062436,-0.752989926168141,-0.893839232267613,-1.10241601673277,0.156015011891432,-1.42059332551905,-1.04051345893064,-1.50835961624999,-1.3415624450477,0.5206796656741,-1.39923406747524,2.05588437430816,-1.55596378691978,-0.145621871078502,-1.1538583487443,-0.171114016147937,-1.70903140355947,-1.11902577043762,1.42425971030749,-0.618746735711366,-1.02128052922037,-1.46773134199199,0.490798780334102,-0.555634322647811,1.57426345117392,-0.82133313238262,0.711057061497491
s69,Consensus_class_1,-1.53783909696415,-0.929521144506411,-1.65594378857315,-1.65594378857315,-0.410308597754803,-1.44355031979779,-1.65594378857315,-1.65594378857315,-1.65594378857315,-1.65594378857315,-1.65594378857315,-0.766649803682299,-0.969862684710793,-1.59684268065182,-1.65594378857315,-1.52393496659378,0.32844016200546,-0.93569622642218,-0.590947036183954,-1.18057491078704,-1.65594378857315,-1.31438811937089,-1.65594378857315,0.535625183380066,-1.65594378857315,-1.30949343810876,1.46127483735817,-0.407628827256844,0.354389843071938,-0.825122030219594,-0.842435051738441,-1.02316812889873,-0.308995813523803,0.890904883291979,-0.923414228909362,-1.49983440753074,-1.65594378857315,-0.412998957907808,-0.769754085107744,1.20240822065895,-0.020215571820141,0.477394457428755
s70,Consensus_class_1,-1.35446350362925,-1.0682602227879,0.25270902427648,0.552815375018964,0.386069366271917,-0.642633980828911,0.466052546220276,-0.756531626903754,-1.07212930800697,-0.0836340355544715,-0.916897332474207,-0.581072746102004,-1.38190984430323,-0.820232884660762,-1.32972896135767,-1.61681998947269,-0.494158139594082,-0.961505702677959,-1.03840556558788,0.600832047565924,-1.36326921407609,-1.39183011680354,-1.61681998947269,-1.54873757105004,-1.34595575847042,-0.590932290526232,0.122056984216556,-1.2025880959466,0.381560849547066,-1.0493816230566,-1.30705498473586,-1.12569987748547,-0.967748938121777,2.13752043417466,-0.42500636673767,-0.370562280717295,-1.61681998947269,-1.00351323069061,0.353474672571407,3.22854742224804,0.296573276827529,-0.0657530105092583
